eb_type,country,isCtryFlagged,isCtryGrey,color,prev,num_pos,num_tested,num_arrivals,p0,S0,date,eb_prev_old,alpha,beta,alpha.post,beta.post,eb_prev,h,hm
SL,SL,TRUE,FALSE,black,0,0,13,58,0.006477703813217152,272.9741928660473,2020-09-26,0.005620044568747401,1.7682459700382689,271.20594689600904,1.7682459700382689,284.20594689600904,0.006183236159587764,0.0062049336898005935,0.0026958440071778167
SM,SM,FALSE,FALSE,white,0,0,191,264,0.003111978440981527,968.5906381695588,2020-09-26,0.002535835742416605,3.014233184120206,965.5764049854386,3.014233184120206,1156.5764049854386,0.002599394204215243,0.0026016377871673044,0.0017385201621363566
SN,SN,TRUE,FALSE,black,0.009569377990430622,2,209,344,0.006477703813217152,272.9741928660473,2020-09-26,0.006026546783007532,1.7682459700382689,271.20594689600904,3.7682459700382687,478.20594689600904,0.007818356305823119,0.007834611556981678,0.005755497927118999
SO,SO,TRUE,FALSE,black,0.00850125944584383,27,3176,8662,0.006477703813217152,272.9741928660473,2020-09-26,0.007401646798628703,1.7682459700382689,271.20594689600904,28.76824597003827,3420.205946896009,0.008341102125247355,0.008343521256499122,0.008053495883899458
SV,SV,TRUE,FALSE,black,NA,0,0,5,0.006477703813217152,272.9741928660473,2020-09-26,0.005656552052696891,1.7682459700382689,271.20594689600904,1.7682459700382689,271.20594689600904,0.006477703813217152,0.006501521160535865,0.0028247017187275755
SY,SY,TRUE,FALSE,black,NA,0,0,1,0.006477703813217152,272.9741928660473,2020-09-26,0.005656552052696891,1.7682459700382689,271.20594689600904,1.7682459700382689,271.20594689600904,0.006477703813217152,0.006501521160535865,0.0028247017187275755
TD,TD,TRUE,FALSE,black,0,0,1,5,0.006477703813217152,272.9741928660473,2020-09-26,0.005653726954022044,1.7682459700382689,271.20594689600904,1.7682459700382689,272.20594689600904,0.006454060331524757,0.006477703813217152,0.0028143538477839155
TF,TF,TRUE,FALSE,black,0,0,2,3,0.006477703813217152,272.9741928660473,2020-09-26,0.005650904675863416,1.7682459700382689,271.20594689600904,1.7682459700382689,273.20594689600904,0.006430588818564743,0.006454060331524757,0.002804081515859719
TH,TH,FALSE,FALSE,white,0,0,14,18,0.003111978440981527,968.5906381695588,2020-09-26,0.0029859325209870145,3.014233184120206,965.5764049854386,3.014233184120206,979.5764049854386,0.0030676388182726212,0.0030707639894987783,0.002052009367037453
TL,TL,TRUE,FALSE,black,0.007125890736342043,3,421,667,0.006477703813217152,272.9741928660473,2020-09-26,0.005911931037412522,1.7682459700382689,271.20594689600904,4.768245970038269,689.205946896009,0.0068709269293514615,0.006880842056061929,0.005437786874072921
TN,TN,FALSE,FALSE,white,0,0,8,23,0.003111978440981527,968.5906381695588,2020-09-26,0.0030040069130042994,3.014233184120206,965.5764049854386,3.014233184120206,973.5764049854386,0.0030864858481234646,0.0030896495581134603,0.002064629471946747
TR,TR,TRUE,FALSE,black,0,0,2,4,0.006477703813217152,272.9741928660473,2020-09-26,0.005650904675863416,1.7682459700382689,271.20594689600904,1.7682459700382689,273.20594689600904,0.006430588818564743,0.006454060331524757,0.002804081515859719
TV,TV,TRUE,FALSE,black,0,0,4,5,0.006477703813217152,272.9741928660473,2020-09-26,0.00564526856421602,1.7682459700382689,271.20594689600904,1.7682459700382689,275.20594689600904,0.006384154248238729,0.006407287404936962,0.002783760184457396
TW,TW,TRUE,FALSE,black,0,0,7,11,0.006477703813217152,272.9741928660473,2020-09-26,0.005636835445344722,1.7682459700382689,271.20594689600904,1.7682459700382689,278.20594689600904,0.0063157462905314285,0.006338385468104259,0.002753824510237587
TZ,TZ,TRUE,FALSE,black,0,0,18,33,0.006477703813217152,272.9741928660473,2020-09-26,0.005606128396129971,1.7682459700382689,271.20594689600904,1.7682459700382689,289.20594689600904,0.006076985565700315,0.006097942553305441,0.002649359801453634
UA,UA,TRUE,FALSE,black,0,0,2,5,0.006477703813217152,272.9741928660473,2020-09-26,0.005650904675863416,1.7682459700382689,271.20594689600904,1.7682459700382689,273.20594689600904,0.006430588818564743,0.006454060331524757,0.002804081515859719
UG,UG,TRUE,FALSE,black,0,0,29,34,0.006477703813217152,272.9741928660473,2020-09-26,0.005575754091794463,1.7682459700382689,271.20594689600904,1.7682459700382689,300.20594689600904,0.005855619492698321,0.0058750750461361015,0.0025525310416903
US,US,FALSE,FALSE,white,0,0,233,420,0.003111978440981527,968.5906381695588,2020-09-26,0.00244826474066201,3.014233184120206,965.5764049854386,3.014233184120206,1198.5764049854386,0.0025085358427158967,0.002510625260843078,0.0016777018911218072
UY,UY,FALSE,FALSE,white,0,0,296,720,0.003111978440981527,968.5906381695588,2020-09-26,0.0023276901947336605,3.014233184120206,965.5764049854386,3.014233184120206,1261.5764049854386,0.0023835643671086958,0.002385450709326743,0.0015940551657125527
VA,VA,FALSE,FALSE,white,0.005847953216374269,1,171,260,0.003111978440981527,968.5906381695588,2020-09-26,0.00344616647595299,3.014233184120206,965.5764049854386,4.014233184120206,1135.5764049854386,0.0035225220791283225,0.003525615835532987,0.002647337052556484
VN,VN,TRUE,FALSE,black,0,0,3,5,0.006477703813217152,272.9741928660473,2020-09-26,0.005648085213999203,1.7682459700382689,271.20594689600904,1.7682459700382689,274.20594689600904,0.006407287404936962,0.006430588818564743,0.002793883898815614
VU,VU,TRUE,FALSE,black,0.045454545454545456,1,22,30,0.006477703813217152,272.9741928660473,2020-09-26,0.00608929942737514,1.7682459700382689,271.20594689600904,2.7682459700382687,292.20594689600904,0.009384705635232894,0.0094166292049304191,0.006014970065226066
WF,WF,TRUE,FALSE,black,0,0,11,11,0.006477703813217152,272.9741928660473,2020-09-26,0.005625630401837336,1.7682459700382689,271.20594689600904,1.7682459700382689,282.20594689600904,0.006226784033408146,0.006248788810488138,0.002714897645814425
WS,WS,TRUE,FALSE,black,0,0,1,2,0.006477703813217152,272.9741928660473,2020-09-26,0.005653726954022044,1.7682459700382689,271.20594689600904,1.7682459700382689,272.20594689600904,0.006454060331524757,0.006477703813217152,0.0028143538477839155
XK,XK,TRUE,FALSE,black,0,0,1,1,0.006477703813217152,272.9741928660473,2020-09-26,0.005653726954022044,1.7682459700382689,271.20594689600904,1.7682459700382689,272.20594689600904,0.006454060331524757,0.006477703813217152,0.0028143538477839155
ZA,ZA,TRUE,FALSE,black,0.041666666666666664,1,24,38,0.006477703813217152,272.9741928660473,2020-09-26,0.006083286045017307,1.7682459700382689,271.20594689600904,2.7682459700382687,294.20594689600904,0.009321503472481561,0.009352997784138322,0.005974324831890142
ZM,ZM,TRUE,FALSE,black,NA,0,0,1,0.006477703813217152,272.9741928660473,2020-09-26,0.005656552052696891,1.7682459700382689,271.20594689600904,1.7682459700382689,271.20594689600904,0.006477703813217152,0.006501521160535865,0.0028247017187275755
ZW,ZW,TRUE,FALSE,black,NA,0,0,1,0.006477703813217152,272.9741928660473,2020-09-26,0.005656552052696891,1.7682459700382689,271.20594689600904,1.7682459700382689,271.20594689600904,0.006477703813217152,0.006501521160535865,0.0028247017187275755
AD,AD,FALSE,FALSE,white,0.015625,1,64,146,0.003131272991803588,690.6262217353376,2020-09-27,0.004199649913694285,2.1625392355512187,688.4636824997864,3.1625392355512187,751.4636824997864,0.004190868465024509,0.0041964294027203525,0.0028695116666344854
AE,AE,FALSE,FALSE,white,0.011627906976744186,4,344,552,0.003131272991803588,690.6262217353376,2020-09-27,0.006009231625052841,2.1625392355512187,688.4636824997864,6.162539235551218,1028.4636824997865,0.005956295235988736,0.005962057759336866,0.004994590043278815
AM,AM,TRUE,FALSE,black,0,0,19,4267,0.009274522755434377,248.78796362139843,2020-09-27,0.007712120783984011,2.3073896298848395,246.48057399151358,2.3073896298848395,265.48057399151355,0.008616479989171779,0.00864877709835246,0.004900482061252846
AQ,AQ,TRUE,FALSE,black,0,0,1,1,0.009274522755434377,248.78796362139843,2020-09-27,0.010121942767126964,2.3073896298848395,246.48057399151358,2.3073896298848395,247.48057399151358,0.009237393173123951,0.009274522755434377,0.005255035697283187
AS,AS,TRUE,FALSE,black,0,0,25,83,0.009274522755434377,248.78796362139843,2020-09-27,0.007145088916101475,2.3073896298848395,246.48057399151358,2.3073896298848395,271.48057399151355,0.00842765181991551,0.008458546334864168,0.004792695442015036
AT,AT,FALSE,FALSE,white,NA,0,0,3,0.003131272991803588,690.6262217353376,2020-09-27,0.003098447697762047,2.1625392355512187,688.4636824997864,2.1625392355512187,688.4636824997864,0.003131272991803588,0.0031358135282465384,0.0016857526568897986
AU,AU,FALSE,FALSE,white,0,0,1,2,0.003131272991803588,690.6262217353376,2020-09-27,0.0030937885314663467,2.1625392355512187,688.4636824997864,2.1625392355512187,689.4636824997864,0.0031267455853904143,0.003131272991803588,0.0016833117523833725
AX,AX,TRUE,FALSE,black,0,0,2,3,0.009274522755434377,248.78796362139843,2020-09-27,0.009949228568336277,2.3073896298848395,246.48057399151358,2.3073896298848395,248.48057399151358,0.00920055969419723,0.009237393173123951,0.005233997711220542
BA,BA,TRUE,FALSE,black,0,0,4,5,0.009274522755434377,248.78796362139843,2020-09-27,0.009620899131321704,2.3073896298848395,246.48057399151358,2.3073896298848395,250.48057399151358,0.00912776699028529,0.009164018790645415,0.005192423065348346
BD,BD,TRUE,FALSE,black,0,0,3,4,0.009274522755434377,248.78796362139843,2020-09-27,0.009782309646564078,2.3073896298848395,246.48057399151358,2.3073896298848395,249.48057399151358,0.009164018790645415,0.00920055969419723,0.005213127500243743
BE*,BE,FALSE,TRUE,grey,0.001841620626151013,1,543,3943,0.002720798288420699,795.3682526152912,2020-09-27,0.0026098141950678523,2.1640365803798467,793.2042160349114,3.1640365803798467,1335.2042160349115,0.002364100145230609,0.0023658678708668407,0.00161813066531822
BF,BF,TRUE,FALSE,black,0,0,15,30,0.009274522755434377,248.78796362139843,2020-09-27,0.008142934490026664,2.3073896298848395,246.48057399151358,2.3073896298848395,261.48057399151355,0.00874713765635084,0.008780423570727624,0.004975074245669831
BG*,BG,FALSE,TRUE,grey,0,0,138,204,0.002720798288420699,795.3682526152912,2020-09-27,0.0026452324470240254,2.1640365803798467,793.2042160349114,2.1640365803798467,931.2042160349114,0.0023185238777044662,0.0023210105817199674,0.0012484729902747399
BI,BI,TRUE,FALSE,black,0,0,1,2,0.009274522755434377,248.78796362139843,2020-09-27,0.010121942767126964,2.3073896298848395,246.48057399151358,2.3073896298848395,247.48057399151358,0.009237393173123951,0.009274522755434377,0.005255035697283187
BJ,BJ,TRUE,FALSE,black,0,0,1,4,0.009274522755434377,248.78796362139843,2020-09-27,0.010121942767126964,2.3073896298848395,246.48057399151358,2.3073896298848395,247.48057399151358,0.009237393173123951,0.009274522755434377,0.005255035697283187
BL,BL,TRUE,FALSE,black,0,0,5,7,0.009274522755434377,248.78796362139843,2020-09-27,0.00946472877851489,2.3073896298848395,246.48057399151358,2.3073896298848395,251.48057399151358,0.009091800875659374,0.00912776699028529,0.005171882439161234
BM,BM,TRUE,FALSE,black,0,0,3,6,0.009274522755434377,248.78796362139843,2020-09-27,0.009782309646564078,2.3073896298848395,246.48057399151358,2.3073896298848395,249.48057399151358,0.009164018790645415,0.00920055969419723,0.005213127500243743
BO,BO,TRUE,FALSE,black,0,0,5,16,0.009274522755434377,248.78796362139843,2020-09-27,0.00946472877851489,2.3073896298848395,246.48057399151358,2.3073896298848395,251.48057399151358,0.009091800875659374,0.00912776699028529,0.005171882439161234
BR,BR,TRUE,FALSE,black,0,0,3,6,0.009274522755434377,248.78796362139843,2020-09-27,0.009782309646564078,2.3073896298848395,246.48057399151358,2.3073896298848395,249.48057399151358,0.009164018790645415,0.00920055969419723,0.005213127500243743
BS,BS,TRUE,FALSE,black,0.033783783783783786,5,148,356,0.009274522755434377,248.78796362139843,2020-09-27,0.027287074192257108,2.3073896298848395,246.48057399151358,7.30738962988484,389.48057399151355,0.018416359113295342,0.018462889985393593,0.015936284600909043
BT,BT,TRUE,FALSE,black,NA,0,0,2,0.009274522755434377,248.78796362139843,2020-09-27,0.010300759385110495,2.3073896298848395,246.48057399151358,2.3073896298848395,246.48057399151358,0.009274522755434377,0.009311952026089367,0.005276243489705713
BW,BW,TRUE,FALSE,black,0,0,4,8,0.009274522755434377,248.78796362139843,2020-09-27,0.009620899131321704,2.3073896298848395,246.48057399151358,2.3073896298848395,250.48057399151358,0.00912776699028529,0.009164018790645415,0.005192423065348346
BY,BY,TRUE,FALSE,black,0,0,24,35,0.009274522755434377,248.78796362139843,2020-09-27,0.007233731990145213,2.3073896298848395,246.48057399151358,2.3073896298848395,270.48057399151355,0.008458546334864168,0.00848966819258796,0.004810329392312744
BZ,BZ,TRUE,FALSE,black,0,0,85,137,0.009274522755434377,248.78796362139843,2020-09-27,0.004117619129637523,2.3073896298848395,246.48057399151358,2.3073896298848395,331.48057399151355,0.006912740665813865,0.006933512873409925,0.003928596502282795
CA,CA,FALSE,FALSE,white,0,0,677,4450,0.003131272991803588,690.6262217353376,2020-09-27,0.0015342308374125667,2.1625392355512187,688.4636824997864,2.1625392355512187,1365.4636824997865,0.0015812355753220648,0.0015823926112036933,8.506636394514881e-4
CD,CD,TRUE,FALSE,black,0,0,6,83,0.009274522755434377,248.78796362139843,2020-09-27,0.009313547482835142,2.3073896298848395,246.48057399151358,2.3073896298848395,252.48057399151358,0.009056117082961971,0.009091800875659374,0.005151503685317429
CH,CH,FALSE,FALSE,white,0.037037037037037035,1,27,42,0.003131272991803588,690.6262217353376,2020-09-27,0.004424515497793217,2.1625392355512187,688.4636824997864,3.1625392355512187,714.4636824997864,0.004406944924481273,0.0044130944970071145,0.0030176669091378596
CI,CI,TRUE,FALSE,black,0.045454545454545456,1,22,30,0.009274522755434377,248.78796362139843,2020-09-27,0.02013959593586071,2.3073896298848395,246.48057399151358,3.3073896298848395,267.48057399151355,0.012213946239165413,0.012259218630398944,0.008552604048425486
CL,CL,TRUE,FALSE,black,0,0,2,3,0.009274522755434377,248.78796362139843,2020-09-27,0.009949228568336277,2.3073896298848395,246.48057399151358,2.3073896298848395,248.48057399151358,0.00920055969419723,0.009237393173123951,0.005233997711220542
CN,CN,FALSE,FALSE,white,0,0,43,74,0.003131272991803588,690.6262217353376,2020-09-27,0.002910004810837321,2.1625392355512187,688.4636824997864,2.1625392355512187,731.4636824997864,0.0029477398319213495,0.0029517633568027536,0.0015868108471432626
CO,CO,TRUE,FALSE,black,0,0,278,1208,0.009274522755434377,248.78796362139843,2020-09-27,0.0017425795494927748,2.3073896298848395,246.48057399151358,2.3073896298848395,524.4805739915136,0.004380110764153975,0.00438844132907217,0.0024865339649088
CR,CR,TRUE,FALSE,black,0,0,1,1,0.009274522755434377,248.78796362139843,2020-09-27,0.010121942767126964,2.3073896298848395,246.48057399151358,2.3073896298848395,247.48057399151358,0.009237393173123951,0.009274522755434377,0.005255035697283187
CU,CU,FALSE,FALSE,white,0,0,121,178,0.003131272991803588,690.6262217353376,2020-09-27,0.0026208659083845143,2.1625392355512187,688.4636824997864,2.1625392355512187,809.4636824997864,0.002664452154992596,0.0026677390609469685,0.0014341248831829397
CV,CV,TRUE,FALSE,black,0,0,9,11,0.009274522755434377,248.78796362139843,2020-09-27,0.00888765653690866,2.3073896298848395,246.48057399151358,2.3073896298848395,255.48057399151358,0.008950726781307752,0.008985583270120851,0.005091319746638986
CW,CW,TRUE,FALSE,black,NA,0,0,1,0.009274522755434377,248.78796362139843,2020-09-27,0.010300759385110495,2.3073896298848395,246.48057399151358,2.3073896298848395,246.48057399151358,0.009274522755434377,0.009311952026089367,0.005276243489705713
CY,CY,FALSE,FALSE,white,0.002506265664160401,2,798,63733,0.003131272991803588,690.6262217353376,2020-09-27,0.002775223225143164,2.1625392355512187,688.4636824997864,4.162539235551218,1484.4636824997865,0.0027962286131832455,0.0027981082712400396,0.0021258964041801238
CZ,CZ,FALSE,FALSE,white,0.0028169014084507044,1,355,501,0.003131272991803588,690.6262217353376,2020-09-27,0.0030003644955083303,2.1625392355512187,688.4636824997864,3.1625392355512187,1042.4636824997865,0.0030245408634670796,0.003027436196554203,0.0020701559950876964
CZ*,CZ,FALSE,TRUE,grey,0,0,153,388,0.002720798288420699,795.3682526152912,2020-09-27,0.0026207942652234518,2.1640365803798467,793.2042160349114,2.1640365803798467,946.2042160349114,0.0022818526183390657,0.0022842612409755534,0.0012287054977474959
DE,DE,FALSE,FALSE,white,0,0,102,143,0.003131272991803588,690.6262217353376,2020-09-27,0.00268587247178379,2.1625392355512187,688.4636824997864,2.1625392355512187,790.4636824997864,0.00272832159251136,0.0027317680695450926,0.0014685456388784043
DJ,DJ,TRUE,FALSE,black,0,0,2,2,0.009274522755434377,248.78796362139843,2020-09-27,0.009949228568336277,2.3073896298848395,246.48057399151358,2.3073896298848395,248.48057399151358,0.00920055969419723,0.009237393173123951,0.005233997711220542
DK,DK,FALSE,FALSE,white,NA,0,0,6,0.003131272991803588,690.6262217353376,2020-09-27,0.003098447697762047,2.1625392355512187,688.4636824997864,2.1625392355512187,688.4636824997864,0.003131272991803588,0.0031358135282465384,0.0016857526568897986
DM,DM,TRUE,FALSE,black,0,0,33,51,0.009274522755434377,248.78796362139843,2020-09-27,0.006507171265727894,2.3073896298848395,246.48057399151358,2.3073896298848395,279.48057399151355,0.008188389597026852,0.008217551778665335,0.0046561455591724145
DZ,DZ,FALSE,FALSE,white,0,0,172,473,0.003131272991803588,690.6262217353376,2020-09-27,0.0024609847393135377,2.1625392355512187,688.4636824997864,2.1625392355512187,860.4636824997864,0.002506924993771761,0.002509834521047663,0.0013492384588874682
EC,EC,TRUE,FALSE,black,0,0,6,7,0.009274522755434377,248.78796362139843,2020-09-27,0.009313547482835142,2.3073896298848395,246.48057399151358,2.3073896298848395,252.48057399151358,0.009056117082961971,0.009091800875659374,0.005151503685317429
EG,EG,TRUE,FALSE,black,0,0,1,2,0.009274522755434377,248.78796362139843,2020-09-27,0.010121942767126964,2.3073896298848395,246.48057399151358,2.3073896298848395,247.48057399151358,0.009237393173123951,0.009274522755434377,0.005255035697283187
ER,ER,TRUE,FALSE,black,0,0,1,1,0.009274522755434377,248.78796362139843,2020-09-27,0.010121942767126964,2.3073896298848395,246.48057399151358,2.3073896298848395,247.48057399151358,0.009237393173123951,0.009274522755434377,0.005255035697283187
ES*,ES,FALSE,TRUE,grey,0.004048582995951417,1,247,1326,0.002720798288420699,795.3682526152912,2020-09-27,0.0030595655645693025,2.1640365803798467,793.2042160349114,3.1640365803798467,1039.2042160349115,0.0030354306862678438,0.0030383455347651397,0.0020780704375662376
ET,ET,TRUE,FALSE,black,0,0,1,1,0.009274522755434377,248.78796362139843,2020-09-27,0.010121942767126964,2.3073896298848395,246.48057399151358,2.3073896298848395,247.48057399151358,0.009237393173123951,0.009274522755434377,0.005255035697283187
FI,FI,FALSE,FALSE,white,0,0,5,14,0.003131272991803588,690.6262217353376,2020-09-27,0.003075291149203372,2.1625392355512187,688.4636824997864,2.1625392355512187,693.4636824997864,0.003108766127528172,0.0031132415792607046,0.0016736184140111006
FJ,FJ,TRUE,FALSE,black,NA,0,0,1,0.009274522755434377,248.78796362139843,2020-09-27,0.010300759385110495,2.3073896298848395,246.48057399151358,2.3073896298848395,246.48057399151358,0.009274522755434377,0.009311952026089367,0.005276243489705713
FR,FR,FALSE,FALSE,white,0,0,39,59,0.003131272991803588,690.6262217353376,2020-09-27,0.002926561932280446,2.1625392355512187,688.4636824997864,2.1625392355512187,727.4636824997864,0.002963900105464756,0.0029679678977251084,0.0015955220946927346
GB,GB,FALSE,FALSE,white,0,0,1,1,0.003131272991803588,690.6262217353376,2020-09-27,0.0030937885314663467,2.1625392355512187,688.4636824997864,2.1625392355512187,689.4636824997864,0.0031267455853904143,0.003131272991803588,0.0016833117523833725
GD,GD,TRUE,FALSE,black,0,0,29,44,0.009274522755434377,248.78796362139843,2020-09-27,0.006811226370825913,2.3073896298848395,246.48057399151358,2.3073896298848395,275.48057399151355,0.008306298083633376,0.008336307690897207,0.004723433825587659
GE,GE,FALSE,FALSE,white,0.16666666666666666,2,12,27,0.003131272991803588,690.6262217353376,2020-09-27,0.006001931417227697,2.1625392355512187,688.4636824997864,4.162539235551218,698.4636824997864,0.005924258313717114,0.0059327019239046935,0.004507441622876188
GF,GF,TRUE,FALSE,black,0.0049261083743842365,1,203,309,0.009274522755434377,248.78796362139843,2020-09-27,0.006098014851702525,2.3073896298848395,246.48057399151358,3.3073896298848395,448.48057399151355,0.007320667871215038,0.007336907585808136,0.00511856974030198
GI,GI,TRUE,FALSE,black,0,0,12,13,0.009274522755434377,248.78796362139843,2020-09-27,0.008499012727795841,2.3073896298848395,246.48057399151358,2.3073896298848395,258.48057399151355,0.008847761215063654,0.008881818840720083,0.005032525801657855
GM,GM,TRUE,FALSE,black,NA,0,0,5,0.009274522755434377,248.78796362139843,2020-09-27,0.010300759385110495,2.3073896298848395,246.48057399151358,2.3073896298848395,246.48057399151358,0.009274522755434377,0.009311952026089367,0.005276243489705713
GN,GN,TRUE,FALSE,black,0,0,6,6,0.009274522755434377,248.78796362139843,2020-09-27,0.009313547482835142,2.3073896298848395,246.48057399151358,2.3073896298848395,252.48057399151358,0.009056117082961971,0.009091800875659374,0.005151503685317429
GP,GP,TRUE,FALSE,black,0,0,10,17,0.009274522755434377,248.78796362139843,2020-09-27,0.008754218573342881,2.3073896298848395,246.48057399151358,2.3073896298848395,256.48057399151355,0.008916139675106778,0.008950726781307754,0.005071569717680629
GR,GR,FALSE,FALSE,white,0,0,6,17,0.003131272991803588,690.6262217353376,2020-09-27,0.0030707013125503527,2.1625392355512187,688.4636824997864,2.1625392355512187,694.4636824997864,0.0031043035247283746,0.003108766127528172,0.0016712124977852343
GW,GW,TRUE,FALSE,black,0,0,7,8,0.009274522755434377,248.78796362139843,2020-09-27,0.009167119930480166,2.3073896298848395,246.48057399151358,2.3073896298848395,253.48057399151358,0.009020712300990422,0.009056117082961971,0.00513128489785158
GY,GY,FALSE,FALSE,white,0,0,1,3,0.003131272991803588,690.6262217353376,2020-09-27,0.0030937885314663467,2.1625392355512187,688.4636824997864,2.1625392355512187,689.4636824997864,0.0031267455853904143,0.003131272991803588,0.0016833117523833725
HN,HN,TRUE,FALSE,black,0,0,14,35,0.009274522755434377,248.78796362139843,2020-09-27,0.008258265080813587,2.3073896298848395,246.48057399151358,2.3073896298848395,260.48057399151355,0.008780423570727624,0.008813963781855992,0.004994078458762167
HT,HT,TRUE,FALSE,black,0,0,29,39,0.009274522755434377,248.78796362139843,2020-09-27,0.006811226370825913,2.3073896298848395,246.48057399151358,2.3073896298848395,275.48057399151355,0.008306298083633376,0.008336307690897207,0.004723433825587659
HU,HU,FALSE,FALSE,white,0.003048780487804878,2,656,1134,0.003131272991803588,690.6262217353376,2020-09-27,0.0030737650092910697,2.1625392355512187,688.4636824997864,4.162539235551218,1342.4636824997865,0.003091087317598151,0.0030933844542529437,0.0023502360346937686
ID,ID,FALSE,FALSE,white,0,0,57,78,0.003131272991803588,690.6262217353376,2020-09-27,0.002853501580578194,2.1625392355512187,688.4636824997864,2.1625392355512187,745.4636824997864,0.0028925406475600658,0.002896414795779555,0.0015570565320478565
IE,IE,FALSE,FALSE,white,0.006436358859845002,49,7613,13701,0.003131272991803588,690.6262217353376,2020-09-27,0.006168575810781396,2.1625392355512187,688.4636824997864,51.16253923555122,8252.463682499787,0.006161469443510066,0.0061622115544131655,0.00604176773660259
IL*,IL,FALSE,TRUE,grey,0.0014044943820224719,2,1424,4536,0.002720798288420699,795.3682526152912,2020-09-27,0.0021609665889794454,2.1640365803798467,793.2042160349114,4.164036580379847,2215.2042160349115,0.0018762260726551208,0.0018770718411926228,0.0014262900565087345
IM,IM,TRUE,FALSE,black,NA,0,0,1,0.009274522755434377,248.78796362139843,2020-09-27,0.010300759385110495,2.3073896298848395,246.48057399151358,2.3073896298848395,246.48057399151358,0.009274522755434377,0.009311952026089367,0.005276243489705713
IS,IS,TRUE,FALSE,black,0,0,19,29,0.009274522755434377,248.78796362139843,2020-09-27,0.007712120783984011,2.3073896298848395,246.48057399151358,2.3073896298848395,265.48057399151355,0.008616479989171779,0.00864877709835246,0.004900482061252846
IT,IT,FALSE,FALSE,white,0,0,15,28,0.003131272991803588,690.6262217353376,2020-09-27,0.0030300011360840607,2.1625392355512187,688.4636824997864,2.1625392355512187,703.4636824997864,0.0030647092879186287,0.0030690586992708924,0.0016498665529195654
JE,JE,TRUE,FALSE,black,0,0,12,26,0.009274522755434377,248.78796362139843,2020-09-27,0.008499012727795841,2.3073896298848395,246.48057399151358,2.3073896298848395,258.48057399151355,0.008847761215063654,0.008881818840720083,0.005032525801657855
JM,JM,FALSE,FALSE,white,0,0,4,5,0.003131272991803588,690.6262217353376,2020-09-27,0.0030798947274314563,2.1625392355512187,688.4636824997864,2.1625392355512187,692.4636824997864,0.0031132415792607046,0.003117729935498841,0.0016760312674494033
JP,JP,FALSE,FALSE,white,0.0030248033877797943,5,1653,34766,0.003131272991803588,690.6262217353376,2020-09-27,0.003045908684837461,2.1625392355512187,688.4636824997864,7.162539235551218,2336.4636824997865,0.003056178143564086,0.0030574827384308254,0.0026306113960366325
KE,KE,TRUE,FALSE,black,0,0,1,5,0.009274522755434377,248.78796362139843,2020-09-27,0.010121942767126964,2.3073896298848395,246.48057399151358,2.3073896298848395,247.48057399151358,0.009237393173123951,0.009274522755434377,0.005255035697283187
KH,KH,TRUE,FALSE,black,0,0,9,13,0.009274522755434377,248.78796362139843,2020-09-27,0.00888765653690866,2.3073896298848395,246.48057399151358,2.3073896298848395,255.48057399151358,0.008950726781307752,0.008985583270120851,0.005091319746638986
KI,KI,TRUE,FALSE,black,NA,0,0,1,0.009274522755434377,248.78796362139843,2020-09-27,0.010300759385110495,2.3073896298848395,246.48057399151358,2.3073896298848395,246.48057399151358,0.009274522755434377,0.009311952026089367,0.005276243489705713
KN,KN,TRUE,FALSE,black,0,0,1,3,0.009274522755434377,248.78796362139843,2020-09-27,0.010121942767126964,2.3073896298848395,246.48057399151358,2.3073896298848395,247.48057399151358,0.009237393173123951,0.009274522755434377,0.005255035697283187
KR,KR,FALSE,FALSE,white,0.0017211703958691911,1,581,6131,0.003131272991803588,690.6262217353376,2020-09-27,0.0024557296042077093,2.1625392355512187,688.4636824997864,3.1625392355512187,1268.4636824997865,0.0024870037920698322,0.0024889610976483946,0.0017019475897465462
KW,KW,TRUE,FALSE,black,NA,0,0,1,0.009274522755434377,248.78796362139843,2020-09-27,0.010300759385110495,2.3073896298848395,246.48057399151358,2.3073896298848395,246.48057399151358,0.009274522755434377,0.009311952026089367,0.005276243489705713
KY,KY,TRUE,FALSE,black,NA,0,0,1,0.009274522755434377,248.78796362139843,2020-09-27,0.010300759385110495,2.3073896298848395,246.48057399151358,2.3073896298848395,246.48057399151358,0.009274522755434377,0.009311952026089367,0.005276243489705713
KZ,KZ,TRUE,FALSE,black,0.058823529411764705,4,68,98,0.009274522755434377,248.78796362139843,2020-09-27,0.03678078987919086,2.3073896298848395,246.48057399151358,6.30738962988484,310.48057399151355,0.019910445958177144,0.019973496005208223,0.016806814195894835
LB,LB,FALSE,FALSE,white,NA,0,0,1,0.003131272991803588,690.6262217353376,2020-09-27,0.003098447697762047,2.1625392355512187,688.4636824997864,2.1625392355512187,688.4636824997864,0.003131272991803588,0.0031358135282465384,0.0016857526568897986
LC,LC,TRUE,FALSE,black,0,0,163,700,0.009274522755434377,248.78796362139843,2020-09-27,0.0026551111619838737,2.3073896298848395,246.48057399151358,2.3073896298848395,409.48057399151355,0.005603344035587875,0.005616984513235249,0.0031826386010905413
LI,LI,TRUE,FALSE,black,0,0,17,34,0.009274522755434377,248.78796362139843,2020-09-27,0.007921674600036793,2.3073896298848395,246.48057399151358,2.3073896298848395,263.48057399151355,0.008681317236666142,0.00871410315758919,0.004937496448117195
