eb_type,country,isCtryFlagged,isCtryGrey,color,eb_prev,prev,h,hm,num_pos,num_tested,num_arrivals,alpha,beta,alpha.post,beta.post,p0,S0,low,up,date
JP,JP,FALSE,FALSE,white,0.004913539592460452,0.005044510385756677,0.004914805764427769,0.004657115367619043,17,3370,33407,2.0725220081672067,509.5532691898744,19.072522008167205,3862.5532691898743,0.004050855222357172,511.6257911980416,0.0032236336843002086,0.0068927047279708775,2020-10-03
KE,KE,TRUE,FALSE,black,0.006158518632304032,0,0.006181280401781774,0.002485299137984688,0,3,6,1.6724328292269002,266.8917093094821,1.6724328292269002,269.8917093094821,0.006227312462149603,268.56414213870903,8.605275392907558e-4,0.015430640166898435,2020-10-03
KG,KG,TRUE,FALSE,black,0.006204211049577655,0,0.006227312462149604,0.002503807186886474,0,1,1,1.6724328292269002,266.8917093094821,1.6724328292269002,267.8917093094821,0.006227312462149603,268.56414213870903,8.669411619974844e-4,0.015544798039934915,2020-10-03
KH,KH,TRUE,FALSE,black,0.005856592556409053,0,0.005877173478911771,0.0023630272745296453,0,17,21,1.6724328292269002,266.8917093094821,1.6724328292269002,283.8917093094821,0.006227312462149603,268.56414213870903,8.181584416733308e-4,0.01467618665829018,2020-10-03
KI,KI,TRUE,FALSE,black,0.006204211049577655,0,0.006227312462149604,0.002503807186886474,0,1,2,1.6724328292269002,266.8917093094821,1.6724328292269002,267.8917093094821,0.006227312462149603,268.56414213870903,8.669411619974844e-4,0.015544798039934915,2020-10-03
KN,KN,TRUE,FALSE,black,0.006135923882371116,0,0.006158518632304032,0.0024761473437956184,0,4,5,1.6724328292269002,266.8917093094821,1.6724328292269002,270.8917093094821,0.006227312462149603,268.56414213870903,8.573561827684915e-4,0.015374187683448781,2020-10-03
KR,KR,FALSE,FALSE,white,0.006766322381167984,0.008188331627430911,0.006770870784685322,0.006098658723078981,8,977,5345,2.0725220081672067,509.5532691898744,10.072522008167207,1478.5532691898743,0.004050855222357172,511.6257911980416,0.003687446961770845,0.01059480870378171,2020-10-03
KY,KY,TRUE,FALSE,black,0.006204211049577655,0,0.006227312462149604,0.002503807186886474,0,1,1,1.6724328292269002,266.8917093094821,1.6724328292269002,267.8917093094821,0.006227312462149603,268.56414213870903,8.669411619974844e-4,0.015544798039934915,2020-10-03
KZ,KZ,TRUE,FALSE,black,0.013030953963654819,0.03333333333333333,0.013067397645858835,0.010270696628752728,3,90,138,1.6724328292269002,266.8917093094821,4.6724328292269,353.8917093094821,0.006227312462149603,268.56414213870903,0.004956258017097274,0.024160843490201867,2020-10-03
LA,LA,TRUE,FALSE,black,0.006227312462149604,NA,0.0062505865541574975,0.0025131649699095386,0,0,1,1.6724328292269002,266.8917093094821,1.6724328292269002,266.8917093094821,0.006227312462149603,268.56414213870903,0.00087018395865878805,0.015602512732763474,2020-10-03
LB,LB,FALSE,FALSE,white,0.004050855222357172,NA,0.004058788341467456,0.002100407042994894,0,0,1,2.0725220081672067,509.5532691898744,2.0725220081672067,509.5532691898744,0.004050855222357172,511.6257911980416,7.541723529648254e-4,0.009484462072835709,2020-10-03
LC,LC,TRUE,FALSE,black,0.006895459457315939,0.008403361344537815,0.0069132972718094566,0.004326404461557091,1,119,583,1.6724328292269002,266.8917093094821,2.6724328292269,384.8917093094821,0.006227312462149603,268.56414213870903,0.0016953299429087573,0.014925425299891937,2020-10-03
LI,LI,TRUE,FALSE,black,0.0059397933860590715,0,0.005960964278892277,0.0023967169293303845,0,13,20,1.6724328292269002,266.8917093094821,1.6724328292269002,279.8917093094821,0.006227312462149603,268.56414213870903,8.298320900099405e-4,0.014884110183016719,2020-10-03
LK,LK,TRUE,FALSE,black,0.006204211049577655,0,0.006227312462149604,0.002503807186886474,0,1,1,1.6724328292269002,266.8917093094821,1.6724328292269002,267.8917093094821,0.006227312462149603,268.56414213870903,8.669411619974844e-4,0.015544798039934915,2020-10-03
LS,LS,TRUE,FALSE,black,0.006091228141444602,0,0.006113494320388318,0.0024580444789651826,0,6,7,1.6724328292269002,266.8917093094821,1.6724328292269002,272.8917093094821,0.006227312462149603,268.56414213870903,8.510830823045729e-4,0.015262512871381695,2020-10-03
LT,LT,FALSE,FALSE,white,0.004042953054163702,0,0.004050855222357172,0.0020963016849790744,0,1,3,2.0725220081672067,509.5532691898744,2.0725220081672067,510.5532691898744,0.004050855222357172,511.6257911980416,7.526972897947139e-4,0.009465992793417866,2020-10-03
LU,LU,FALSE,FALSE,white,0.0038984602374100195,0,0.0039058071479863184,0.00202123987555463,0,20,401,2.0725220081672067,509.5532691898744,2.0725220081672067,529.5532691898744,0.004050855222357172,511.6257911980416,7.25728121348562e-4,0.009128255710912803,2020-10-03
LV,LV,FALSE,FALSE,white,0.005559859957868168,0.024390243902439025,0.005569939000665991,0.0037571158586802576,1,41,117,2.0725220081672067,509.5532691898744,3.0725220081672067,549.5532691898744,0.004050855222357172,511.6257911980416,0.001551839081729017,0.011563950626117925,2020-10-03
LY,LY,TRUE,FALSE,black,0.0058978995602653045,0,0.00591877234162965,0.0023797528735858033,0,15,28,1.6724328292269002,266.8917093094821,1.6724328292269002,281.8917093094821,0.006227312462149603,268.56414213870903,8.239539202773066e-4,0.014779417178119036,2020-10-03
MA,MA,FALSE,FALSE,white,0.0034108525974199735,0,0.0034164752607602246,0.0017680125436952722,0,96,137,2.0725220081672067,509.5532691898744,2.0725220081672067,605.5532691898744,0.004050855222357172,511.6257911980416,6.34754964496985e-4,0.00798820957877433,2020-10-03
MC,MC,FALSE,FALSE,white,0.0030837819731452526,0.002472187886279357,0.00308611883409001,0.0023283282493120816,2,809,4258,2.0725220081672067,509.5532691898744,4.072522008167207,1316.5532691898743,0.004050855222357172,511.6257911980416,0.0010680244547572853,0.005943061971695744,2020-10-03
ME,ME,FALSE,FALSE,white,0.004397025488567994,0.004672897196261682,0.00440084027869515,0.003533256013588087,3,642,9596,2.0725220081672067,509.5532691898744,5.072522008167207,1148.5532691898743,0.004050855222357172,511.6257911980416,0.0017502669813857816,0.008010004272895888,2020-10-03
MG,MG,TRUE,FALSE,black,0.006204211049577655,0,0.006227312462149604,0.002503807186886474,0,1,20,1.6724328292269002,266.8917093094821,1.6724328292269002,267.8917093094821,0.006227312462149603,268.56414213870903,8.669411619974844e-4,0.015544798039934915,2020-10-03
MH,MH,TRUE,FALSE,black,0.006204211049577655,0,0.006227312462149604,0.002503807186886474,0,1,2,1.6724328292269002,266.8917093094821,1.6724328292269002,267.8917093094821,0.006227312462149603,268.56414213870903,8.669411619974844e-4,0.015544798039934915,2020-10-03
MK,MK,TRUE,FALSE,black,0.0055828872484094015,0,0.00560158637017405,0.0022522223345712313,0,31,60,1.6724328292269002,266.8917093094821,1.6724328292269002,297.8917093094821,0.006227312462149603,268.56414213870903,7.79765750461777e-4,0.013992068466354146,2020-10-03
ML,ML,TRUE,FALSE,black,0.0070780896037662,0.009174311926605505,0.007096886108296785,0.0044412960292189805,1,109,134,1.6724328292269002,266.8917093094821,2.6724328292269,374.8917093094821,0.006227312462149603,268.56414213870903,0.0017404120578369917,0.015319610944581452,2020-10-03
MM,MM,TRUE,FALSE,black,0.005317595516970452,0.004273504273504274,0.005328197541856632,0.0033344345991232842,1,234,331,1.6724328292269002,266.8917093094821,2.6724328292269,499.8917093094821,0.006227312462149603,268.56414213870903,0.0013062242520110049,0.011517374856740314,2020-10-03
MN,MN,FALSE,FALSE,white,0.004011650295973577,0,0.004019430454306333,0.0020800394908005526,0,5,9,2.0725220081672067,509.5532691898744,2.0725220081672067,514.5532691898744,0.004050855222357172,511.6257911980416,7.468542898689612e-4,0.009392829423584326,2020-10-03
MO,MO,TRUE,FALSE,black,0.0058978995602653045,0,0.00591877234162965,0.0023797528735858033,0,15,27,1.6724328292269002,266.8917093094821,1.6724328292269002,281.8917093094821,0.006227312462149603,268.56414213870903,8.239539202773066e-4,0.014779417178119036,2020-10-03
MP,MP,TRUE,FALSE,black,0.006158518632304032,0,0.006181280401781774,0.002485299137984688,0,3,4,1.6724328292269002,266.8917093094821,1.6724328292269002,269.8917093094821,0.006227312462149603,268.56414213870903,8.605275392907558e-4,0.015430640166898435,2020-10-03
MT*,MT,FALSE,TRUE,grey,0.0044564528282260065,0.003795066413662239,0.004456842024254538,0.0043695088820596695,2,527,2609,49.03265395295008,10875.374085892381,51.03265395295008,11400.374085892381,0.004488358509584777,10924.40673984533,0.0034841849103945358,0.005527028323432551,2020-10-03
MU,MU,TRUE,FALSE,black,0.006158518632304032,0,0.006181280401781774,0.002485299137984688,0,3,5,1.6724328292269002,266.8917093094821,1.6724328292269002,269.8917093094821,0.006227312462149603,268.56414213870903,8.605275392907558e-4,0.015430640166898435,2020-10-03
MW,MW,TRUE,FALSE,black,0.006113494320388318,0,0.006135923882371116,0.002467062702931394,0,5,8,1.6724328292269002,266.8917093094821,1.6724328292269002,271.8917093094821,0.006227312462149603,268.56414213870903,8.542081156418194e-4,0.01531814674624965,2020-10-03
MX,MX,TRUE,FALSE,black,0.006204211049577655,0,0.006227312462149604,0.002503807186886474,0,1,1,1.6724328292269002,266.8917093094821,1.6724328292269002,267.8917093094821,0.006227312462149603,268.56414213870903,8.669411619974844e-4,0.015544798039934915,2020-10-03
NA_,NA_,TRUE,FALSE,black,0.006181280401781774,0,0.006204211049577655,0.0024945188328531023,0,2,4,1.6724328292269002,266.8917093094821,1.6724328292269002,268.8917093094821,0.006227312462149603,268.56414213870903,8.63722444610789e-4,0.015487508746615086,2020-10-03
NC,NC,TRUE,FALSE,black,0.006204211049577655,0,0.006227312462149604,0.002503807186886474,0,1,1,1.6724328292269002,266.8917093094821,1.6724328292269002,267.8917093094821,0.006227312462149603,268.56414213870903,8.669411619974844e-4,0.015544798039934915,2020-10-03
NE,NE,TRUE,FALSE,black,0.005795705650853125,0,0.005815860130503294,0.002338375098598164,0,20,39,1.6724328292269002,266.8917093094821,1.6724328292269002,286.8917093094821,0.006227312462149603,268.56414213870903,8.096164925432823e-4,0.014524016698688857,2020-10-03
NF,NF,TRUE,FALSE,black,0.006135923882371116,0,0.006158518632304032,0.0024761473437956184,0,4,7,1.6724328292269002,266.8917093094821,1.6724328292269002,270.8917093094821,0.006227312462149603,268.56414213870903,8.573561827684915e-4,0.015374187683448781,2020-10-03
NG,NG,TRUE,FALSE,black,0.006158518632304032,0,0.006181280401781774,0.002485299137984688,0,3,3,1.6724328292269002,266.8917093094821,1.6724328292269002,269.8917093094821,0.006227312462149603,268.56414213870903,8.605275392907558e-4,0.015430640166898435,2020-10-03
NI,NI,TRUE,FALSE,black,0.006227312462149604,NA,0.0062505865541574975,0.0025131649699095386,0,0,2,1.6724328292269002,266.8917093094821,1.6724328292269002,266.8917093094821,0.006227312462149603,268.56414213870903,0.00087018395865878805,0.015602512732763474,2020-10-03
NL,NL,FALSE,FALSE,white,0.008286403532631803,0.00980392156862745,0.008290677902430375,0.007774848594608149,14,1428,4200,2.0725220081672067,509.5532691898744,16.072522008167205,1923.5532691898743,0.004050855222357172,511.6257911980416,0.005213221700211931,0.011934297699249363,2020-10-03
NO,NO,FALSE,FALSE,white,0.006383535576562982,0.01060070671378092,0.006391579084784819,0.0051315393896403105,3,283,402,2.0725220081672067,509.5532691898744,5.072522008167207,789.5532691898744,0.004050855222357172,511.6257911980416,0.002543037245218573,0.011621531602308943,2020-10-03
NR,NR,TRUE,FALSE,black,0.005960964278892277,0,0.005982286628150984,0.002405289977758538,0,12,13,1.6724328292269002,266.8917093094821,1.6724328292269002,278.8917093094821,0.006227312462149603,268.56414213870903,8.328027390867925e-4,0.014937014863889653,2020-10-03
NZ,NZ,FALSE,FALSE,white,0.0039058071479863184,0,0.003913181802342088,0.002025056230250995,0,19,176,2.0725220081672067,509.5532691898744,2.0725220081672067,528.5532691898744,0.004050855222357172,511.6257911980416,7.270992787385579e-4,0.009145429382979131,2020-10-03
OM,OM,TRUE,FALSE,black,0.006204211049577655,0,0.006227312462149604,0.002503807186886474,0,1,2,1.6724328292269002,266.8917093094821,1.6724328292269002,267.8917093094821,0.006227312462149603,268.56414213870903,8.669411619974844e-4,0.015544798039934915,2020-10-03
PF,PF,TRUE,FALSE,black,0.006227312462149604,NA,0.0062505865541574975,0.0025131649699095386,0,0,1,1.6724328292269002,266.8917093094821,1.6724328292269002,266.8917093094821,0.006227312462149603,268.56414213870903,0.00087018395865878805,0.015602512732763474,2020-10-03
PH,PH,TRUE,FALSE,black,0.006047178843554136,0,0.006069123566828437,0.0024402043894681397,0,8,17,1.6724328292269002,266.8917093094821,1.6724328292269002,274.8917093094821,0.006227312462149603,268.56414213870903,8.449011131400495e-4,0.015152448696298282,2020-10-03
PL,PL,FALSE,FALSE,white,0.013076810218366269,0.015455950540958269,0.013082144152388875,0.01267425155981204,30,1941,4656,2.0725220081672067,509.5532691898744,32.072522008167205,2420.5532691898743,0.004050855222357172,511.6257911980416,0.009543182405736138,0.01706126754315551,2020-10-03
PL*,PL,FALSE,TRUE,grey,0.0046634521958506155,0.0075528700906344415,0.004663854723988001,0.004577539239132322,5,662,4469,49.03265395295008,10875.374085892381,54.03265395295008,11532.374085892381,0.004488358509584777,10924.40673984533,0.003673219439334468,0.005750812244438148,2020-10-03
PS,PS,TRUE,FALSE,black,0.006158518632304032,0,0.006181280401781774,0.002485299137984688,0,3,5,1.6724328292269002,266.8917093094821,1.6724328292269002,269.8917093094821,0.006227312462149603,268.56414213870903,8.605275392907558e-4,0.015430640166898435,2020-10-03
PT,PT,FALSE,FALSE,white,0.0038406652201814335,0,0.0038477957090717607,0.0019912191835107697,0,28,38,2.0725220081672067,509.5532691898744,2.0725220081672067,537.5532691898744,0.004050855222357172,511.6257911980416,7.149422670018464e-4,0.008993153915607732,2020-10-03
PW,PW,TRUE,FALSE,black,0.006135923882371116,0,0.006158518632304032,0.0024761473437956184,0,4,4,1.6724328292269002,266.8917093094821,1.6724328292269002,270.8917093094821,0.006227312462149603,268.56414213870903,8.573561827684915e-4,0.015374187683448781,2020-10-03
QA,QA,TRUE,FALSE,black,0.006204211049577655,0,0.006227312462149604,0.002503807186886474,0,1,1,1.6724328292269002,266.8917093094821,1.6724328292269002,267.8917093094821,0.006227312462149603,268.56414213870903,8.669411619974844e-4,0.015544798039934915,2020-10-03
RO*,RO,FALSE,TRUE,grey,0.004669900995517843,0.007739938080495356,0.0046703046377356795,0.0045838697822166,5,646,1170,49.03265395295008,10875.374085892381,54.03265395295008,11516.374085892381,0.004488358509584777,10924.40673984533,0.0036783016567251367,0.005758760679588945,2020-10-03
RS,RS,TRUE,FALSE,black,0.006204211049577655,0,0.006227312462149604,0.002503807186886474,0,1,3,1.6724328292269002,266.8917093094821,1.6724328292269002,267.8917093094821,0.006227312462149603,268.56414213870903,8.669411619974844e-4,0.015544798039934915,2020-10-03
RU,RU,TRUE,FALSE,black,0.006135923882371116,0,0.006158518632304032,0.0024761473437956184,0,4,6,1.6724328292269002,266.8917093094821,1.6724328292269002,270.8917093094821,0.006227312462149603,268.56414213870903,8.573561827684915e-4,0.015374187683448781,2020-10-03
RW,RW,FALSE,FALSE,white,0.002393627511410114,0.0012953367875647669,0.002395493704595871,0.0016158430793999235,1,772,4624,2.0725220081672067,509.5532691898744,3.0725220081672067,1280.5532691898743,0.004050855222357172,511.6257911980416,6.669872111237687e-4,0.004984513830887814,2020-10-03
SB,SB,TRUE,FALSE,black,0.0059397933860590715,0,0.005960964278892277,0.0023967169293303845,0,13,21,1.6724328292269002,266.8917093094821,1.6724328292269002,279.8917093094821,0.006227312462149603,268.56414213870903,8.298320900099405e-4,0.014884110183016719,2020-10-03
SE*,SE,FALSE,TRUE,grey,0.004222073251315669,0,0.004222436834278779,0.004136322041505569,0,689,9966,49.03265395295008,10875.374085892381,49.03265395295008,11564.374085892381,0.004488358509584777,10924.40673984533,0.0032832995432228408,0.005257824705883014,2020-10-03
SI,SI,FALSE,FALSE,white,0.003677124149627466,0,0.0036836597976676985,0.00190627949330834,0,52,84,2.0725220081672067,509.5532691898744,2.0725220081672067,561.5532691898744,0.004050855222357172,511.6257911980416,6.84426206188954e-4,0.008610823031479642,2020-10-03
SK,SK,FALSE,FALSE,white,0.004019430454306333,0,0.004027240848816388,0.0020840813393172355,0,4,9,2.0725220081672067,509.5532691898744,2.0725220081672067,513.5532691898744,0.004050855222357172,511.6257911980416,7.483065187327086e-4,0.009411014032950527,2020-10-03
SL,SL,TRUE,FALSE,black,0.006003762064947053,0,0.006025392243898435,0.0024226213949886245,0,10,55,1.6724328292269002,266.8917093094821,1.6724328292269002,276.8917093094821,0.006227312462149603,268.56414213870903,8.388083037539004e-4,0.015043960563986936,2020-10-03
SM,SM,FALSE,FALSE,white,0.0029879540733159784,0,0.002992268024819499,0.001548486963374631,0,182,243,2.0725220081672067,509.5532691898744,2.0725220081672067,691.5532691898744,0.004050855222357172,511.6257911980416,5.559013101201919e-4,0.006999064502086982,2020-10-03
SN,SN,TRUE,FALSE,black,0.009237334155618086,0.015503875968992248,0.009260627573186806,0.006738967408435392,2,129,260,1.6724328292269002,266.8917093094821,3.6724328292269,393.8917093094821,0.006227312462149603,268.56414213870903,0.0029797753885505334,0.018260493159983127,2020-10-03
SO,SO,TRUE,FALSE,black,0.0046375609757173,0.004464285714285714,0.0046392587432725904,0.00427316812706724,11,2464,7540,1.6724328292269002,266.8917093094821,12.6724328292269,2719.891709309482,0.006227312462149603,268.56414213870903,0.0027250329808375063,0.006960620485801816,2020-10-03
SS,SS,TRUE,FALSE,black,0.006227312462149604,NA,0.0062505865541574975,0.0025131649699095386,0,0,2,1.6724328292269002,266.8917093094821,1.6724328292269002,266.8917093094821,0.006227312462149603,268.56414213870903,0.00087018395865878805,0.015602512732763474,2020-10-03
ST,ST,TRUE,FALSE,black,0.006227312462149604,NA,0.0062505865541574975,0.0025131649699095386,0,0,1,1.6724328292269002,266.8917093094821,1.6724328292269002,266.8917093094821,0.006227312462149603,268.56414213870903,0.00087018395865878805,0.015602512732763474,2020-10-03
SV,SV,TRUE,FALSE,black,0.006204211049577655,0,0.006227312462149604,0.002503807186886474,0,1,9,1.6724328292269002,266.8917093094821,1.6724328292269002,267.8917093094821,0.006227312462149603,268.56414213870903,8.669411619974844e-4,0.015544798039934915,2020-10-03
SZ,SZ,TRUE,FALSE,black,0.006227312462149604,NA,0.0062505865541574975,0.0025131649699095386,0,0,1,1.6724328292269002,266.8917093094821,1.6724328292269002,266.8917093094821,0.006227312462149603,268.56414213870903,0.00087018395865878805,0.015602512732763474,2020-10-03
TD,TD,TRUE,FALSE,black,0.006181280401781774,0,0.006204211049577655,0.0024945188328531023,0,2,3,1.6724328292269002,266.8917093094821,1.6724328292269002,268.8917093094821,0.006227312462149603,268.56414213870903,8.63722444610789e-4,0.015487508746615086,2020-10-03
TF,TF,TRUE,FALSE,black,0.006227312462149604,NA,0.0062505865541574975,0.0025131649699095386,0,0,1,1.6724328292269002,266.8917093094821,1.6724328292269002,266.8917093094821,0.006227312462149603,268.56414213870903,0.00087018395865878805,0.015602512732763474,2020-10-03
TG,TG,TRUE,FALSE,black,0.006204211049577655,0,0.006227312462149604,0.002503807186886474,0,1,1,1.6724328292269002,266.8917093094821,1.6724328292269002,267.8917093094821,0.006227312462149603,268.56414213870903,8.669411619974844e-4,0.015544798039934915,2020-10-03
TH,TH,FALSE,FALSE,white,0.0038549527238059263,0,0.0038621364126763392,0.001998640441363715,0,26,34,2.0725220081672067,509.5532691898744,2.0725220081672067,535.5532691898744,0.004050855222357172,511.6257911980416,7.176085621191607e-4,0.009026553056671882,2020-10-03
TJ,TJ,TRUE,FALSE,black,0.006204211049577655,0,0.006227312462149604,0.002503807186886474,0,1,1,1.6724328292269002,266.8917093094821,1.6724328292269002,267.8917093094821,0.006227312462149603,268.56414213870903,8.669411619974844e-4,0.015544798039934915,2020-10-03
TL,TL,TRUE,FALSE,black,0.006806295197212727,0.007380073800738007,0.0068189330515826515,0.00496214400500991,2,271,490,1.6724328292269002,266.8917093094821,3.6724328292269,535.8917093094822,0.006227312462149603,268.56414213870903,0.0021930218129741,0.013466502373409739,2020-10-03
TN,TN,FALSE,FALSE,white,0.003920584357925827,0,0.003928014973379678,0.002032732338068442,0,17,37,2.0725220081672067,509.5532691898744,2.0725220081672067,526.5532691898744,0.004050855222357172,511.6257911980416,7.298571960949786e-4,0.009179971318883595,2020-10-03
TR,TR,TRUE,FALSE,black,0.006158518632304032,0,0.006181280401781774,0.002485299137984688,0,3,3,1.6724328292269002,266.8917093094821,1.6724328292269002,269.8917093094821,0.006227312462149603,268.56414213870903,8.605275392907558e-4,0.015430640166898435,2020-10-03
TT,TT,TRUE,FALSE,black,0.006204211049577655,0,0.006227312462149604,0.002503807186886474,0,1,1,1.6724328292269002,266.8917093094821,1.6724328292269002,267.8917093094821,0.006227312462149603,268.56414213870903,8.669411619974844e-4,0.015544798039934915,2020-10-03
TV,TV,TRUE,FALSE,black,0.006025392243898435,0,0.006047178843554136,0.002431381103952535,0,9,11,1.6724328292269002,266.8917093094821,1.6724328292269002,275.8917093094821,0.006227312462149603,268.56414213870903,8.418436844652635e-4,0.015098009748096275,2020-10-03
TW,TW,TRUE,FALSE,black,0.005795705650853125,0,0.005815860130503294,0.002338375098598164,0,20,32,1.6724328292269002,266.8917093094821,1.6724328292269002,286.8917093094821,0.006227312462149603,268.56414213870903,8.096164925432823e-4,0.014524016698688857,2020-10-03
TZ,TZ,TRUE,FALSE,black,0.00567765247013453,0,0.005696992885584356,0.0022905823045281043,0,26,28,1.6724328292269002,266.8917093094821,1.6724328292269002,292.8917093094821,0.006227312462149603,268.56414213870903,7.930567412766238e-4,0.014228950959309428,2020-10-03
UA,UA,TRUE,FALSE,black,0.006158518632304032,0,0.006181280401781774,0.002485299137984688,0,3,9,1.6724328292269002,266.8917093094821,1.6724328292269002,269.8917093094821,0.006227312462149603,268.56414213870903,8.605275392907558e-4,0.015430640166898435,2020-10-03
UG,UG,TRUE,FALSE,black,0.005545861047556639,0,0.005564312553475124,0.0022372357009791785,0,33,38,1.6724328292269002,266.8917093094821,1.6724328292269002,299.8917093094821,0.006227312462149603,268.56414213870903,7.745732615224788e-4,0.013899509245840824,2020-10-03
US,US,FALSE,FALSE,white,0.0025886275847620687,0,0.0025918648835251356,0.0013412799086436388,0,289,463,2.0725220081672067,509.5532691898744,2.0725220081672067,798.5532691898744,0.004050855222357172,511.6257911980416,4.814826788904093e-4,0.006064720011527259,2020-10-03
UY,UY,FALSE,FALSE,white,0.003616323845153877,0.0029585798816568047,0.003620585233250565,0.0024422095459075525,1,338,655,2.0725220081672067,509.5532691898744,3.0725220081672067,846.5532691898744,0.004050855222357172,511.6257911980416,0.0010083396464601064,0.007527165341059017,2020-10-03
UZ,UZ,TRUE,FALSE,black,0.006204211049577655,0,0.006227312462149604,0.002503807186886474,0,1,1,1.6724328292269002,266.8917093094821,1.6724328292269002,267.8917093094821,0.006227312462149603,268.56414213870903,8.669411619974844e-4,0.015544798039934915,2020-10-03
VA,VA,FALSE,FALSE,white,0.0029496810878993866,0,0.0029538851538343956,0.0015286239782261303,0,191,256,2.0725220081672067,509.5532691898744,2.0725220081672067,700.5532691898744,0.004050855222357172,511.6257911980416,5.487670687483654e-4,0.006909527372080948,2020-10-03
VN,VN,TRUE,FALSE,black,0.006158518632304032,0,0.006181280401781774,0.002485299137984688,0,3,3,1.6724328292269002,266.8917093094821,1.6724328292269002,269.8917093094821,0.006227312462149603,268.56414213870903,8.605275392907558e-4,0.015430640166898435,2020-10-03
VU,VU,TRUE,FALSE,black,0.009424438538211384,0.06666666666666667,0.009457791809673497,0.00591877234162965,1,15,17,1.6724328292269002,266.8917093094821,2.6724328292269,280.8917093094821,0.006227312462149603,268.56414213870903,0.00232043933130737,0.02037875768910513,2020-10-03
WF,WF,TRUE,FALSE,black,0.006181280401781774,0,0.006204211049577655,0.0024945188328531023,0,2,2,1.6724328292269002,266.8917093094821,1.6724328292269002,268.8917093094821,0.006227312462149603,268.56414213870903,8.63722444610789e-4,0.015487508746615086,2020-10-03
WS,WS,TRUE,FALSE,black,0.006181280401781774,0,0.006204211049577655,0.0024945188328531023,0,2,4,1.6724328292269002,266.8917093094821,1.6724328292269002,268.8917093094821,0.006227312462149603,268.56414213870903,8.63722444610789e-4,0.015487508746615086,2020-10-03
XK,XK,TRUE,FALSE,black,0.009913903266302208,1,0.009950817737412732,0.006227312462149604,1,1,9,1.6724328292269002,266.8917093094821,2.6724328292269,266.8917093094821,0.006227312462149603,268.56414213870903,0.00244163223868582,0.021432920082895324,2020-10-03
ZA,ZA,TRUE,FALSE,black,0.012509814047696861,0.08,0.012552573266089953,0.009134519390144058,2,25,34,1.6724328292269002,266.8917093094821,3.6724328292269,289.8917093094821,0.006227312462149603,268.56414213870903,0.00404174007345305,0.024700529195139986,2020-10-03
ZW,ZW,TRUE,FALSE,black,0.006227312462149604,NA,0.0062505865541574975,0.0025131649699095386,0,0,2,1.6724328292269002,266.8917093094821,1.6724328292269002,266.8917093094821,0.006227312462149603,268.56414213870903,0.00087018395865878805,0.015602512732763474,2020-10-03
AD,AD,FALSE,FALSE,white,0.003645187542186665,0,0.0036505207819404043,0.002187430147503631,0,58,153,2.4950749434232398,623.9895817572581,2.4950749434232398,681.9895817572581,0.0039826592985745275,626.4846567006813,8.351843129287262e-4,0.008063588455028081,2020-10-04
AE,AE,FALSE,FALSE,white,0.006544257283548171,0.01092896174863388,0.006550857746035735,0.005542269268905232,4,366,468,2.4950749434232398,623.9895817572581,6.49507494342324,985.9895817572581,0.0039826592985745275,626.4846567006813,0.002971722963565326,0.011238184318519417,2020-10-04
AL,AL,TRUE,FALSE,black,0.007636569733889239,0,0.007722311250869289,-0.0035054415187479758,0,2,2,0.6877877888232597,87.37722998624201,0.6877877888232597,89.37722998624201,0.00781,88.06501777506527,1.2551610412406557e-4,0.02606014865207673,2020-10-04
AM,AM,TRUE,FALSE,black,0.006306218096821359,0,0.006364573873988282,-0.0028891145127704736,0,21,3966,0.6877877888232597,87.37722998624201,0.6877877888232597,108.37722998624201,0.00781,88.06501777506527,1.0348091784383536e-4,0.02153456445451718,2020-10-04
AS,AS,TRUE,FALSE,black,0.006546306310019872,0,0.006609212236045557,-0.0030001648762659275,0,17,55,0.6877877888232597,87.37722998624201,0.6877877888232597,104.37722998624201,0.00781,88.06501777506527,1.0745227953554375e-4,0.02235174675952556,2020-10-04
AT,AT,FALSE,FALSE,white,0.003982659298574528,NA,0.0039890266159114274,0.0023902663756925555,0,0,1,2.4950749434232398,623.9895817572581,2.4950749434232398,623.9895817572581,0.0039826592985745275,626.4846567006813,9.126867324225975e-4,0.008808899841207918,2020-10-04
AU,AU,FALSE,FALSE,white,0.003963678728089544,0,0.003969985451230404,0.002378856711111845,0,3,9,2.4950749434232398,623.9895817572581,2.4950749434232398,626.9895817572581,0.0039826592985745275,626.4846567006813,9.083269140601743e-4,0.008766986448065395,2020-10-04
AW,AW,TRUE,FALSE,black,0.007722311250869289,0,0.00781,-0.003545246671887234,0,1,1,0.6877877888232597,87.37722998624201,0.6877877888232597,88.37722998624201,0.00781,88.06501777506527,1.2693875011892587e-4,0.026351613996140166,2020-10-04
AZ,AZ,TRUE,FALSE,black,0.007722311250869289,0,0.00781,-0.003545246671887234,0,1,2,0.6877877888232597,87.37722998624201,0.6877877888232597,88.37722998624201,0.00781,88.06501777506527,1.2693875011892587e-4,0.026351613996140166,2020-10-04
BA,BA,TRUE,FALSE,black,0.007234919899248791,0,0.007311833932439636,-0.003319110744478075,0,7,7,0.6877877888232597,87.37722998624201,0.6877877888232597,94.37722998624201,0.00781,88.06501777506527,1.1885581410280504e-4,0.02469446193521352,2020-10-04
