"date","country","cases_metric"
2020-11-01,"AZ",0
2020-08-06,"BA",87.565
2020-08-07,"BA",84.996
2020-08-08,"BA",78.857
2020-08-09,"BA",78.857
2020-08-10,"BA",60.569
2020-08-11,"BA",88.654
2020-08-12,"BA",80.642
2020-08-13,"BA",79.379
2020-08-14,"BA",77.855
2020-08-15,"BA",80.468
2020-08-16,"BA",92.05
2020-08-17,"BA",92.05
2020-08-18,"BA",0
2020-08-19,"BA",71.541
2020-08-20,"BA",75.33
2020-08-21,"BA",80.337
2020-08-22,"BA",81.034
2020-08-23,"BA",83.342
2020-08-24,"BA",83.342
2020-08-25,"BA",0
2020-08-26,"BA",85.998
2020-08-27,"BA",83.516
2020-08-28,"BA",82.34
2020-08-29,"BA",79.162
2020-08-30,"BA",79.902
2020-08-31,"BA",90.483
2020-09-01,"BA",84.256
2020-09-02,"BA",83.08
2020-09-03,"BA",83.08
2020-09-04,"BA",82.035
2020-09-05,"BA",83.951
2020-09-06,"BA",82.253
2020-09-07,"BA",76.941
2020-09-08,"BA",73.849
2020-09-09,"BA",75.199
2020-09-10,"BA",75.809
2020-09-11,"BA",75.765
2020-09-12,"BA",73.675
2020-09-13,"BA",73.98
2020-09-14,"BA",82.95
2020-09-15,"BA",0
2020-09-16,"BA",85.693
2020-09-17,"BA",85.04
2020-09-18,"BA",89.743
2020-09-19,"BA",89.83
2020-09-20,"BA",0
2020-09-21,"BA",85.475
2020-09-22,"BA",82.122
2020-09-23,"BA",78.726
2020-09-24,"BA",81.426
2020-09-25,"BA",74.502
2020-09-26,"BA",72.586
2020-09-27,"BA",68.798
2020-09-28,"BA",64.966
2020-09-29,"BA",0
2020-09-30,"BA",64.836
2020-10-01,"BA",0
2020-10-02,"BA",62.397
2020-10-03,"BA",0
2020-10-04,"BA",51.294
2020-10-05,"BA",62.441
2020-10-06,"BA",63.051
2020-10-07,"BA",64.618
2020-10-08,"BA",69.93
2020-10-09,"BA",77.463
2020-10-10,"BA",84.561
2020-10-11,"BA",103.197
2020-10-12,"BA",99.845
2020-10-13,"BA",0
2020-10-14,"BA",0
2020-10-15,"BA",0
2020-10-16,"BA",117.392
2020-10-17,"BA",127.494
2020-10-18,"BA",0
2020-10-19,"BA",0
2020-10-20,"BA",166.509
2020-10-21,"BA",183.578
2020-10-22,"BA",0
2020-10-23,"BA",221.635
2020-10-24,"BA",245.932
2020-10-25,"BA",269.837
2020-10-26,"BA",295.266
2020-10-27,"BA",301.972
2020-10-28,"BA",0
2020-10-29,"BA",366.721
2020-10-30,"BA",406.04
2020-10-31,"BA",0
2020-11-01,"BA",449.888
2020-08-06,"BB",0
2020-08-07,"BB",11.434
2020-08-08,"BB",13.919
2020-08-09,"BB",0
2020-08-10,"BB",0
2020-08-11,"BB",0
2020-08-12,"BB",5.468
2020-08-13,"BB",0
2020-08-14,"BB",0
2020-08-15,"BB",0
2020-08-16,"BB",5.965
2020-08-17,"BB",0
2020-08-18,"BB",0
2020-08-19,"BB",4.971
2020-08-20,"BB",5.468
2020-08-21,"BB",5.965
2020-08-22,"BB",0
2020-08-23,"BB",0
2020-08-24,"BB",4.971
2020-08-25,"BB",0
2020-08-26,"BB",0
2020-08-27,"BB",0
2020-08-28,"BB",0
2020-08-29,"BB",0
2020-08-30,"BB",0
2020-08-31,"BB",0
2020-09-01,"BB",6.463
2020-09-02,"BB",5.965
2020-09-03,"BB",0
2020-09-04,"BB",0
2020-09-05,"BB",0
2020-09-06,"BB",0
2020-09-07,"BB",2.486
2020-09-08,"BB",2.486
2020-09-09,"BB",1.988
2020-09-10,"BB",0
2020-09-11,"BB",0
2020-09-12,"BB",0
2020-09-13,"BB",0
2020-09-14,"BB",0
2020-09-15,"BB",0
2020-09-16,"BB",0
2020-09-17,"BB",2.486
2020-09-18,"BB",2.486
2020-09-19,"BB",0
2020-09-20,"BB",0
2020-09-21,"BB",3.977
2020-09-22,"BB",0
2020-09-23,"BB",0
2020-09-24,"BB",0
2020-09-25,"BB",0
2020-09-26,"BB",0
2020-09-27,"BB",2.486
2020-09-28,"BB",0
2020-09-29,"BB",0
2020-09-30,"BB",0.497
2020-10-01,"BB",0
2020-10-02,"BB",0
2020-10-03,"BB",0
2020-10-04,"BB",0
2020-10-05,"BB",0
2020-10-06,"BB",0
2020-10-07,"BB",0
2020-10-08,"BB",0
2020-10-09,"BB",0
2020-10-10,"BB",5.468
2020-10-11,"BB",0
2020-10-12,"BB",0
2020-10-13,"BB",0
2020-10-14,"BB",0
2020-10-15,"BB",5.965
2020-10-16,"BB",7.457
2020-10-17,"BB",0
2020-10-18,"BB",6.463
2020-10-19,"BB",0
2020-10-20,"BB",6.96
2020-10-21,"BB",0
2020-10-22,"BB",0
2020-10-23,"BB",0
2020-10-24,"BB",0
2020-10-25,"BB",3.977
2020-10-26,"BB",0
2020-10-27,"BB",0
2020-10-28,"BB",0
2020-10-29,"BB",0
2020-10-30,"BB",0
2020-10-31,"BB",4.971
2020-11-01,"BB",4.971
2020-08-06,"BD",12.56
2020-08-07,"BD",12.805
2020-08-08,"BD",12.874
2020-08-09,"BD",13.231
2020-08-10,"BD",14.62
2020-08-11,"BD",15.965
2020-08-12,"BD",16.9
2020-08-13,"BD",17.196
2020-08-14,"BD",16.884
2020-08-15,"BD",16.81
2020-08-16,"BD",0
2020-08-17,"BD",16.437
2020-08-18,"BD",16.166
2020-08-19,"BD",16.343
2020-08-20,"BD",16.128
2020-08-21,"BD",16.346
2020-08-22,"BD",16.029
2020-08-23,"BD",15.701
2020-08-24,"BD",15.656
2020-08-25,"BD",0
2020-08-26,"BD",14.993
2020-08-27,"BD",14.795
2020-08-28,"BD",14.42
2020-08-29,"BD",14.255
2020-08-30,"BD",14.139
2020-08-31,"BD",14.073
2020-09-01,"BD",0
2020-09-02,"BD",13.287
2020-09-03,"BD",13.342
2020-09-04,"BD",13.101
2020-09-05,"BD",12.856
2020-09-06,"BD",12.699
2020-09-07,"BD",12.435
2020-09-08,"BD",12.459
2020-09-09,"BD",12.409
2020-09-10,"BD",11.754
2020-09-11,"BD",11.523
2020-09-12,"BD",11.404
2020-09-13,"BD",10.825
2020-09-14,"BD",10.724
2020-09-15,"BD",10.386
2020-09-16,"BD",10.24
2020-09-17,"BD",10.056
2020-09-18,"BD",9.797
2020-09-19,"BD",9.579
2020-09-20,"BD",9.826
2020-09-21,"BD",9.887
2020-09-22,"BD",0
2020-09-23,"BD",9.648
2020-09-24,"BD",9.692
2020-09-25,"BD",9.646
2020-09-26,"BD",9.509
2020-09-27,"BD",9.109
2020-09-28,"BD",8.874
2020-09-29,"BD",0
2020-09-30,"BD",8.557
2020-10-01,"BD",8.358
2020-10-02,"BD",8.33
2020-10-03,"BD",8.341
2020-10-04,"BD",8.407
2020-10-05,"BD",8.277
2020-10-06,"BD",8.307
2020-10-07,"BD",8.317
2020-10-08,"BD",8.39
2020-10-09,"BD",8.332
2020-10-10,"BD",8.229
2020-10-11,"BD",8.248
2020-10-12,"BD",8.307
2020-10-13,"BD",8.333
2020-10-14,"BD",8.366
2020-10-15,"BD",8.508
2020-10-16,"BD",8.646
2020-10-17,"BD",8.862
2020-10-18,"BD",8.867
2020-10-19,"BD",8.937
2020-10-20,"BD",9.08
2020-10-21,"BD",8.944
2020-10-22,"BD",8.824
2020-10-23,"BD",8.907
2020-10-24,"BD",8.958
2020-10-25,"BD",0
2020-10-26,"BD",0
2020-10-27,"BD",8.713
2020-10-28,"BD",8.674
2020-10-29,"BD",8.629
2020-10-30,"BD",8.616
2020-10-31,"BD",8.632
2020-11-01,"BD",8.828
2020-08-06,"BE",47.123
2020-08-07,"BE",49.428
2020-08-08,"BE",49.712
2020-08-09,"BE",49.293
2020-08-10,"BE",53.04
2020-08-11,"BE",53.077
2020-08-12,"BE",53.743
2020-08-13,"BE",55.333
2020-08-14,"BE",51.462
2020-08-15,"BE",53.361
2020-08-16,"BE",55.074
2020-08-17,"BE",51.413
2020-08-18,"BE",48.245
2020-08-19,"BE",47.937
2020-08-20,"BE",47.234
2020-08-21,"BE",49.145
2020-08-22,"BE",46.606
2020-08-23,"BE",44.362
2020-08-24,"BE",44.535
2020-08-25,"BE",43.857
2020-08-26,"BE",43.758
2020-08-27,"BE",43.771
2020-08-28,"BE",40.948
2020-08-29,"BE",37.694
2020-08-30,"BE",38.594
2020-08-31,"BE",38.286
2020-09-01,"BE",38.754
2020-09-02,"BE",37.472
2020-09-03,"BE",35.512
2020-09-04,"BE",37.521
2020-09-05,"BE",39.715
2020-09-06,"BE",39.765
2020-09-07,"BE",40.985
2020-09-08,"BE",43.549
2020-09-09,"BE",45.04
2020-09-10,"BE",46.593
2020-09-11,"BE",49.601
2020-09-12,"BE",53.78
2020-09-13,"BE",57.354
2020-09-14,"BE",62.716
2020-09-15,"BE",68.251
2020-09-16,"BE",69.693
2020-09-17,"BE",77.126
2020-09-18,"BE",91.313
2020-09-19,"BE",99.991
2020-09-20,"BE",101.939
2020-09-21,"BE",108.965
2020-09-22,"BE",111.997
2020-09-23,"BE",128.576
2020-09-24,"BE",134.837
2020-09-25,"BE",133.025
2020-09-26,"BE",139.62
2020-09-27,"BE",148.594
2020-09-28,"BE",146.486
2020-09-29,"BE",147.435
2020-09-30,"BE",146.547
2020-10-01,"BE",142.554
2020-10-02,"BE",151.503
2020-10-03,"BE",163.422
2020-10-04,"BE",182.676
2020-10-05,"BE",197.911
2020-10-06,"BE",207.698
2020-10-07,"BE",211.717
2020-10-08,"BE",239.328
2020-10-09,"BE",277.798
2020-10-10,"BE",305.039
2020-10-11,"BE",361.259
2020-10-12,"BE",394.725
2020-10-13,"BE",415.113
2020-10-14,"BE",480.097
2020-10-15,"BE",537.957
2020-10-16,"BE",596.137
2020-10-17,"BE",655.39
2020-10-18,"BE",692.541
2020-10-19,"BE",739.517
2020-10-20,"BE",796.279
2020-10-21,"BE",824.864
2020-10-22,"BE",885.953
2020-10-23,"BE",963.584
2020-10-24,"BE",1054.503
2020-10-25,"BE",1137.644
2020-10-26,"BE",1217.568
2020-10-27,"BE",1272.543
2020-10-28,"BE",1320.517
2020-10-29,"BE",1416.921
2020-10-30,"BE",1505.362
2020-10-31,"BE",1536.03
2020-11-01,"BE",1526.243
2020-08-06,"BF",0.328
2020-08-07,"BF",0
2020-08-08,"BF",0.355
2020-08-09,"BF",0
2020-08-10,"BF",0.219
2020-08-11,"BF",0.369
2020-08-12,"BF",0
2020-08-13,"BF",0
2020-08-14,"BF",0
2020-08-15,"BF",0
2020-08-16,"BF",0
2020-08-17,"BF",0
2020-08-18,"BF",0
2020-08-19,"BF",0.472
2020-08-20,"BF",0
2020-08-21,"BF",0
2020-08-22,"BF",0
2020-08-23,"BF",0
2020-08-24,"BF",0
2020-08-25,"BF",0
2020-08-26,"BF",0
2020-08-27,"BF",0
2020-08-28,"BF",0
2020-08-29,"BF",0
2020-08-30,"BF",0
2020-08-31,"BF",0
2020-09-01,"BF",0
2020-09-02,"BF",0
2020-09-03,"BF",0.123
2020-09-04,"BF",0
2020-09-05,"BF",0
2020-09-06,"BF",0
2020-09-07,"BF",0.649
2020-09-08,"BF",0
2020-09-09,"BF",0
2020-09-10,"BF",0
2020-09-11,"BF",0.759
2020-09-12,"BF",0
2020-09-13,"BF",0
2020-09-14,"BF",0
2020-09-15,"BF",1.736
2020-09-16,"BF",0
2020-09-17,"BF",0
2020-09-18,"BF",1.92
2020-09-19,"BF",2.037
2020-09-20,"BF",0
2020-09-21,"BF",0
2020-09-22,"BF",0
2020-09-23,"BF",0
2020-09-24,"BF",0
2020-09-25,"BF",0
2020-09-26,"BF",0
2020-09-27,"BF",0
2020-09-28,"BF",0
2020-09-29,"BF",0
2020-09-30,"BF",0.854
2020-10-01,"BF",0
2020-10-02,"BF",0
2020-10-03,"BF",0
2020-10-04,"BF",0
2020-10-05,"BF",0
2020-10-06,"BF",0
2020-10-07,"BF",0
2020-10-08,"BF",0
2020-10-09,"BF",0
2020-10-10,"BF",0
2020-10-11,"BF",0
2020-10-12,"BF",0
2020-10-13,"BF",0
2020-10-14,"BF",0
2020-10-15,"BF",0
2020-10-16,"BF",0
2020-10-17,"BF",0
2020-10-18,"BF",0.492
2020-10-19,"BF",0
2020-10-20,"BF",0
2020-10-21,"BF",0
2020-10-22,"BF",0
2020-10-23,"BF",0.54
2020-10-24,"BF",0
2020-10-25,"BF",0
2020-10-26,"BF",0
2020-10-27,"BF",0
2020-10-28,"BF",0.41
2020-10-29,"BF",0
2020-10-30,"BF",0
2020-10-31,"BF",0
2020-11-01,"BF",0
2020-08-06,"BG",32.114
2020-08-07,"BG",32.772
2020-08-08,"BG",31.23
2020-08-09,"BG",30.983
2020-08-10,"BG",29.626
2020-08-11,"BG",27.817
2020-08-12,"BG",26.892
2020-08-13,"BG",24.178
2020-08-14,"BG",18.072
2020-08-15,"BG",21.259
2020-08-16,"BG",20.354
2020-08-17,"BG",19.922
2020-08-18,"BG",20.313
2020-08-19,"BG",19.47
2020-08-20,"BG",19.059
2020-08-21,"BG",21.978
2020-08-22,"BG",18.257
2020-08-23,"BG",16.407
2020-08-24,"BG",18.956
2020-08-25,"BG",18.216
2020-08-26,"BG",18.915
2020-08-27,"BG",19.141
2020-08-28,"BG",19.449
2020-08-29,"BG",19.203
2020-08-30,"BG",21.238
2020-08-31,"BG",18.565
2020-09-01,"BG",18.092
2020-09-02,"BG",17.784
2020-09-03,"BG",17.805
2020-09-04,"BG",17.825
2020-09-05,"BG",18.277
2020-09-06,"BG",18.216
2020-09-07,"BG",18.483
2020-09-08,"BG",18.092
2020-09-09,"BG",17.661
2020-09-10,"BG",16.818
2020-09-11,"BG",16.921
2020-09-12,"BG",17.373
2020-09-13,"BG",17.291
2020-09-14,"BG",17.044
2020-09-15,"BG",18.812
2020-09-16,"BG",18.565
2020-09-17,"BG",19.634
2020-09-18,"BG",19.449
2020-09-19,"BG",19.203
2020-09-20,"BG",19.079
2020-09-21,"BG",19.429
2020-09-22,"BG",19.593
2020-09-23,"BG",18.648
2020-09-24,"BG",18.36
2020-09-25,"BG",21.156
2020-09-26,"BG",22.513
2020-09-27,"BG",24.219
2020-09-28,"BG",24.507
2020-09-29,"BG",25.843
2020-09-30,"BG",29.277
2020-10-01,"BG",31.867
2020-10-02,"BG",25.905
2020-10-03,"BG",31.004
2020-10-04,"BG",31.271
2020-10-05,"BG",31.497
2020-10-06,"BG",32.875
2020-10-07,"BG",36.164
2020-10-08,"BG",39.269
2020-10-09,"BG",49.878
2020-10-10,"BG",52.119
2020-10-11,"BG",57.587
2020-10-12,"BG",57.875
2020-10-13,"BG",64.125
2020-10-14,"BG",71.301
2020-10-15,"BG",79.154
2020-10-16,"BG",87.337
2020-10-17,"BG",95.273
2020-10-18,"BG",98.46
2020-10-19,"BG",104.874
2020-10-20,"BG",113.859
2020-10-21,"BG",125.187
2020-10-22,"BG",138.613
2020-10-23,"BG",152.614
2020-10-24,"BG",164.765
2020-10-25,"BG",173.811
2020-10-26,"BG",172.413
2020-10-27,"BG",197.475
2020-10-28,"BG",222.825
2020-10-29,"BG",249.306
2020-10-30,"BG",271.798
2020-10-31,"BG",298.566
2020-11-01,"BG",314.192
2020-08-06,"BH",184.954
2020-08-07,"BH",179.161
2020-08-08,"BH",195.196
2020-08-09,"BH",0
2020-08-10,"BH",207.79
2020-08-11,"BH",215.094
2020-08-12,"BH",224.329
2020-08-13,"BH",230.877
2020-08-14,"BH",0
2020-08-15,"BH",230.458
2020-08-16,"BH",0
2020-08-17,"BH",237.09
2020-08-18,"BH",0
2020-08-19,"BH",233.144
2020-08-20,"BH",225.504
2020-08-21,"BH",0
2020-08-22,"BH",219.04
2020-08-23,"BH",0
2020-08-24,"BH",209.469
2020-08-25,"BH",0
2020-08-26,"BH",209.469
2020-08-27,"BH",0
2020-08-28,"BH",0
2020-08-29,"BH",205.859
2020-08-30,"BH",0
2020-08-31,"BH",188.396
2020-09-01,"BH",0
2020-09-02,"BH",198.471
2020-09-03,"BH",202.668
2020-09-04,"BH",0
2020-09-05,"BH",250.355
2020-09-06,"BH",0
2020-09-07,"BH",322.473
2020-09-08,"BH",0
2020-09-09,"BH",364.199
2020-09-10,"BH",389.805
2020-09-11,"BH",0
2020-09-12,"BH",398.285
2020-09-13,"BH",0
2020-09-14,"BH",410.71
2020-09-15,"BH",410.458
2020-09-16,"BH",408.443
2020-09-17,"BH",422.632
2020-09-18,"BH",418.266
2020-09-19,"BH",423.135
2020-09-20,"BH",0
2020-09-21,"BH",397.277
2020-09-22,"BH",0
2020-09-23,"BH",399.544
2020-09-24,"BH",0
2020-09-25,"BH",378.807
2020-09-26,"BH",361.932
2020-09-27,"BH",0
2020-09-28,"BH",362.855
2020-09-29,"BH",0
2020-09-30,"BH",337.501
2020-10-01,"BH",0
2020-10-02,"BH",0
2020-10-03,"BH",303.331
2020-10-04,"BH",0
2020-10-05,"BH",277.137
2020-10-06,"BH",274.366
2020-10-07,"BH",256.4
2020-10-08,"BH",257.575
2020-10-09,"BH",255.896
2020-10-10,"BH",0
2020-10-11,"BH",0
2020-10-12,"BH",247.836
2020-10-13,"BH",237.762
2020-10-14,"BH",234.739
2020-10-15,"BH",0
2020-10-16,"BH",212.575
2020-10-17,"BH",206.95
2020-10-18,"BH",191.754
2020-10-19,"BH",192.09
2020-10-20,"BH",191.083
2020-10-21,"BH",189.823
2020-10-22,"BH",191.922
2020-10-23,"BH",189.487
2020-10-24,"BH",188.816
2020-10-25,"BH",201.829
2020-10-26,"BH",197.547
2020-10-27,"BH",193.853
2020-10-28,"BH",187.389
2020-10-29,"BH",177.566
2020-10-30,"BH",172.193
2020-10-31,"BH",158.844
2020-11-01,"BH",0
2020-08-06,"BI",0.096
2020-08-07,"BI",0
2020-08-08,"BI",0
2020-08-09,"BI",0
2020-08-10,"BI",0
2020-08-11,"BI",0.156
2020-08-12,"BI",0
2020-08-13,"BI",0.168
2020-08-14,"BI",0
2020-08-15,"BI",0.144
2020-08-16,"BI",0
2020-08-17,"BI",0
2020-08-18,"BI",0
2020-08-19,"BI",0
2020-08-20,"BI",0.156
2020-08-21,"BI",0
2020-08-22,"BI",0
2020-08-23,"BI",0
2020-08-24,"BI",0.204
2020-08-25,"BI",0
2020-08-26,"BI",0
2020-08-27,"BI",0
2020-08-28,"BI",0
2020-08-29,"BI",0
2020-08-30,"BI",0.192
2020-08-31,"BI",0
2020-09-01,"BI",0
2020-09-02,"BI",0.18
2020-09-03,"BI",0
2020-09-04,"BI",0
2020-09-05,"BI",0
2020-09-06,"BI",0
2020-09-07,"BI",0
2020-09-08,"BI",0
2020-09-09,"BI",0
2020-09-10,"BI",0
2020-09-11,"BI",0
2020-09-12,"BI",0
2020-09-13,"BI",0
2020-09-14,"BI",0
2020-09-15,"BI",0
2020-09-16,"BI",0
2020-09-17,"BI",0
2020-09-18,"BI",0
2020-09-19,"BI",0
2020-09-20,"BI",0
2020-09-21,"BI",0
2020-09-22,"BI",0
2020-09-23,"BI",0
2020-09-24,"BI",0
2020-09-25,"BI",0.048
2020-09-26,"BI",0
2020-09-27,"BI",0.144
2020-09-28,"BI",0
2020-09-29,"BI",0
2020-09-30,"BI",0
2020-10-01,"BI",0
2020-10-02,"BI",0
2020-10-03,"BI",0
2020-10-04,"BI",0
2020-10-05,"BI",0
2020-10-06,"BI",0
2020-10-07,"BI",0
2020-10-08,"BI",0
2020-10-09,"BI",0
2020-10-10,"BI",0
2020-10-11,"BI",0
2020-10-12,"BI",0
2020-10-13,"BI",0
2020-10-14,"BI",0
2020-10-15,"BI",0.168
2020-10-16,"BI",0
2020-10-17,"BI",0
2020-10-18,"BI",0
2020-10-19,"BI",0
2020-10-20,"BI",0
2020-10-21,"BI",0
2020-10-22,"BI",0
2020-10-23,"BI",0
2020-10-24,"BI",0
2020-10-25,"BI",0
2020-10-26,"BI",0
2020-10-27,"BI",0
2020-10-28,"BI",0
2020-10-29,"BI",0
2020-10-30,"BI",0
2020-10-31,"BI",0
2020-11-01,"BI",0
2020-08-06,"BJ",0
2020-08-07,"BJ",1.544
2020-08-08,"BJ",0
2020-08-09,"BJ",1.544
2020-08-10,"BJ",0
2020-08-11,"BJ",1.544
2020-08-12,"BJ",1.025
2020-08-13,"BJ",0
2020-08-14,"BJ",0
2020-08-15,"BJ",0.919
2020-08-16,"BJ",0
2020-08-17,"BJ",0
2020-08-18,"BJ",0
2020-08-19,"BJ",0
2020-08-20,"BJ",0
2020-08-21,"BJ",0
2020-08-22,"BJ",0
2020-08-23,"BJ",0.613
2020-08-24,"BJ",0
2020-08-25,"BJ",0
2020-08-26,"BJ",0
2020-08-27,"BJ",0
2020-08-28,"BJ",0.589
2020-08-29,"BJ",0
2020-08-30,"BJ",0.354
2020-08-31,"BJ",0
2020-09-01,"BJ",0
2020-09-02,"BJ",0
2020-09-03,"BJ",0
2020-09-04,"BJ",0
2020-09-05,"BJ",0
2020-09-06,"BJ",0
2020-09-07,"BJ",0
2020-09-08,"BJ",0
2020-09-09,"BJ",0
2020-09-10,"BJ",0.566
2020-09-11,"BJ",0.566
2020-09-12,"BJ",0.566
2020-09-13,"BJ",0
2020-09-14,"BJ",0
2020-09-15,"BJ",0
2020-09-16,"BJ",0
2020-09-17,"BJ",0
2020-09-18,"BJ",0.448
2020-09-19,"BJ",0
2020-09-20,"BJ",0
2020-09-21,"BJ",0.153
2020-09-22,"BJ",0
2020-09-23,"BJ",0
2020-09-24,"BJ",0
2020-09-25,"BJ",0
2020-09-26,"BJ",0
2020-09-27,"BJ",0
2020-09-28,"BJ",0
2020-09-29,"BJ",0.542
2020-09-30,"BJ",0
2020-10-01,"BJ",0
2020-10-02,"BJ",0.377
2020-10-03,"BJ",0
2020-10-04,"BJ",0
2020-10-05,"BJ",0
2020-10-06,"BJ",0
2020-10-07,"BJ",0
2020-10-08,"BJ",0
2020-10-09,"BJ",0
2020-10-10,"BJ",0
2020-10-11,"BJ",0
2020-10-12,"BJ",0
2020-10-13,"BJ",0
2020-10-14,"BJ",0
2020-10-15,"BJ",0
2020-10-16,"BJ",0
2020-10-17,"BJ",0
2020-10-18,"BJ",0
2020-10-19,"BJ",0
2020-10-20,"BJ",0
2020-10-21,"BJ",0
2020-10-22,"BJ",0
2020-10-23,"BJ",0
2020-10-24,"BJ",0
2020-10-25,"BJ",0
2020-10-26,"BJ",0
2020-10-27,"BJ",0
2020-10-28,"BJ",0
2020-10-29,"BJ",0
2020-10-30,"BJ",0
2020-10-31,"BJ",0
2020-11-01,"BJ",0
2020-08-06,"BR",206.2
2020-08-07,"BR",203.042
2020-08-08,"BR",201.595
2020-08-09,"BR",204.672
2020-08-10,"BR",202.797
2020-08-11,"BR",206.431
2020-08-12,"BR",206.805
2020-08-13,"BR",205.463
2020-08-14,"BR",210.136
2020-08-15,"BR",210.414
2020-08-16,"BR",204.772
2020-08-17,"BR",204.833
2020-08-18,"BR",203.036
2020-08-19,"BR",200.095
2020-08-20,"BR",196.158
2020-08-21,"BR",186.233
2020-08-22,"BR",172.597
2020-08-23,"BR",178.28
2020-08-24,"BR",178.495
2020-08-25,"BR",176.953
2020-08-26,"BR",176.516
2020-08-27,"BR",175.08
2020-08-28,"BR",174.349
2020-08-29,"BR",183.124
2020-08-30,"BR",177.289
2020-08-31,"BR",172.408
2020-09-01,"BR",191.819
2020-09-02,"BR",188.812
2020-09-03,"BR",188.659
2020-09-04,"BR",188.349
2020-09-05,"BR",192.886
2020-09-06,"BR",186.064
2020-09-07,"BR",184.963
2020-09-08,"BR",160.978
2020-09-09,"BR",0
2020-09-10,"BR",134.432
2020-09-11,"BR",132.271
2020-09-12,"BR",127.939
2020-09-13,"BR",129.501
2020-09-14,"BR",129.667
2020-09-15,"BR",132.948
2020-09-16,"BR",147.986
2020-09-17,"BR",148.66
2020-09-18,"BR",145.801
2020-09-19,"BR",143.166
2020-09-20,"BR",142.853
2020-09-21,"BR",143.942
2020-09-22,"BR",142.77
2020-09-23,"BR",140.533
2020-09-24,"BR",115.787
2020-09-25,"BR",135.973
2020-09-26,"BR",130.673
2020-09-27,"BR",127.528
2020-09-28,"BR",126.136
2020-09-29,"BR",125.964
2020-09-30,"BR",125.113
2020-10-01,"BR",147.57
2020-10-02,"BR",127.285
2020-10-03,"BR",105.839
2020-10-04,"BR",126.917
2020-10-05,"BR",122.977
2020-10-06,"BR",122.165
2020-10-07,"BR",128.783
2020-10-08,"BR",127.533
2020-10-09,"BR",121.883
2020-10-10,"BR",140.328
2020-10-11,"BR",118.155
2020-10-12,"BR",120.766
2020-10-13,"BR",118.403
2020-10-14,"BR",97.107
2020-10-15,"BR",0
2020-10-16,"BR",94.724
2020-10-17,"BR",0
2020-10-18,"BR",95.251
2020-10-19,"BR",0
2020-10-20,"BR",99.01
2020-10-21,"BR",107.752
2020-10-22,"BR",106.128
2020-10-23,"BR",103.664
2020-10-24,"BR",103.068
2020-10-25,"BR",105.028
2020-10-26,"BR",114.097
2020-10-27,"BR",0
2020-10-28,"BR",111.355
2020-10-29,"BR",113.916
2020-10-30,"BR",114.755
2020-10-31,"BR",109.551
2020-11-01,"BR",0
2020-08-06,"BS",0
2020-08-07,"BS",91.909
2020-08-08,"BS",0
2020-08-09,"BS",0
2020-08-10,"BS",0
2020-08-11,"BS",0
2020-08-12,"BS",99.537
2020-08-13,"BS",0
2020-08-14,"BS",0
2020-08-15,"BS",104.986
2020-08-16,"BS",0
2020-08-17,"BS",0
2020-08-18,"BS",139.498
2020-08-19,"BS",158.025
2020-08-20,"BS",179.821
2020-08-21,"BS",0
2020-08-22,"BS",0
2020-08-23,"BS",186.36
2020-08-24,"BS",0
2020-08-25,"BS",0
2020-08-26,"BS",0
2020-08-27,"BS",0
2020-08-28,"BS",0
2020-08-29,"BS",0
2020-08-30,"BS",134.412
2020-08-31,"BS",0
2020-09-01,"BS",0
2020-09-02,"BS",168.196
2020-09-03,"BS",0
2020-09-04,"BS",0
2020-09-05,"BS",0
2020-09-06,"BS",0
2020-09-07,"BS",0
2020-09-08,"BS",119.517
2020-09-09,"BS",0
2020-09-10,"BS",0
2020-09-11,"BS",0
2020-09-12,"BS",0
2020-09-13,"BS",164.2
2020-09-14,"BS",0
2020-09-15,"BS",167.833
2020-09-16,"BS",0
2020-09-17,"BS",0
2020-09-18,"BS",0
2020-09-19,"BS",131.869
2020-09-20,"BS",0
2020-09-21,"BS",140.587
2020-09-22,"BS",148.943
2020-09-23,"BS",0
2020-09-24,"BS",0
2020-09-25,"BS",0
2020-09-26,"BS",0
2020-09-27,"BS",0
2020-09-28,"BS",189.993
2020-09-29,"BS",152.575
2020-09-30,"BS",0
2020-10-01,"BS",0
2020-10-02,"BS",0
2020-10-03,"BS",156.208
2020-10-04,"BS",196.895
2020-10-05,"BS",0
2020-10-06,"BS",0
2020-10-07,"BS",238.308
2020-10-08,"BS",0
2020-10-09,"BS",0
2020-10-10,"BS",179.095
2020-10-11,"BS",0
2020-10-12,"BS",243.031
2020-10-13,"BS",0
2020-10-14,"BS",219.418
2020-10-15,"BS",0
2020-10-16,"BS",244.121
2020-10-17,"BS",292.073
2020-10-18,"BS",0
2020-10-19,"BS",0
2020-10-20,"BS",221.598
2020-10-21,"BS",0
2020-10-22,"BS",0
2020-10-23,"BS",0
2020-10-24,"BS",272.819
2020-10-25,"BS",0
2020-10-26,"BS",0
2020-10-27,"BS",0
2020-10-28,"BS",0
2020-10-29,"BS",0
2020-10-30,"BS",0
2020-10-31,"BS",0
2020-11-01,"BS",0
2020-08-06,"BW",0
2020-08-07,"BW",0
2020-08-08,"BW",0
2020-08-09,"BW",0
2020-08-10,"BW",0
2020-08-11,"BW",0
2020-08-12,"BW",0
2020-08-13,"BW",0
2020-08-14,"BW",0
2020-08-15,"BW",0
2020-08-16,"BW",0
2020-08-17,"BW",0
