"date","country","deaths_metric"
2020-09-23,"ES",2.75
2020-09-24,"ES",2.417
2020-09-25,"ES",2.179
2020-09-26,"ES",2.252
2020-09-27,"ES",2.252
2020-09-28,"ES",2.252
2020-09-29,"ES",2.285
2020-09-30,"ES",1.549
2020-10-01,"ES",2.313
2020-10-02,"ES",2.612
2020-10-03,"ES",2.609
2020-10-04,"ES",2.609
2020-10-05,"ES",2.609
2020-10-06,"ES",2.487
2020-10-07,"ES",3.285
2020-10-08,"ES",2.356
2020-10-09,"ES",2.185
2020-10-10,"ES",2.576
2020-10-11,"ES",2.576
2020-10-12,"ES",2.576
2020-10-13,"ES",2.747
2020-10-14,"ES",2.194
2020-10-15,"ES",2.6
2020-10-16,"ES",2.643
2020-10-17,"ES",2.585
2020-10-18,"ES",2.585
2020-10-19,"ES",2.585
2020-10-20,"ES",2.652
2020-10-21,"ES",3.074
2020-10-22,"ES",2.912
2020-10-23,"ES",2.958
2020-10-24,"ES",2.985
2020-10-25,"ES",2.985
2020-10-26,"ES",2.985
2020-10-27,"ES",3.175
2020-10-28,"ES",3.324
2020-10-29,"ES",3.361
2020-10-30,"ES",3.416
2020-10-31,"ES",3.44
2020-11-01,"ES",3.44
2020-08-06,"ET",0
2020-08-07,"ET",0.127
2020-08-08,"ET",0.132
2020-08-09,"ET",0.132
2020-08-10,"ET",0
2020-08-11,"ET",0.104
2020-08-12,"ET",0
2020-08-13,"ET",0.133
2020-08-14,"ET",0.142
2020-08-15,"ET",0.139
2020-08-16,"ET",0
2020-08-17,"ET",0.15
2020-08-18,"ET",0
2020-08-19,"ET",0
2020-08-20,"ET",0
2020-08-21,"ET",0.175
2020-08-22,"ET",0.18
2020-08-23,"ET",0
2020-08-24,"ET",0
2020-08-25,"ET",0.184
2020-08-26,"ET",0
2020-08-27,"ET",0
2020-08-28,"ET",0.155
2020-08-29,"ET",0.15
2020-08-30,"ET",0
2020-08-31,"ET",0.143
2020-09-01,"ET",0.145
2020-09-02,"ET",0
2020-09-03,"ET",0
2020-09-04,"ET",0.138
2020-09-05,"ET",0.152
2020-09-06,"ET",0
2020-09-07,"ET",0
2020-09-08,"ET",0.154
2020-09-09,"ET",0
2020-09-10,"ET",0
2020-09-11,"ET",0.147
2020-09-12,"ET",0.132
2020-09-13,"ET",0.123
2020-09-14,"ET",0.118
2020-09-15,"ET",0
2020-09-16,"ET",0.107
2020-09-17,"ET",0
2020-09-18,"ET",0.107
2020-09-19,"ET",0.107
2020-09-20,"ET",0
2020-09-21,"ET",0
2020-09-22,"ET",0.107
2020-09-23,"ET",0
2020-09-24,"ET",0
2020-09-25,"ET",0.109
2020-09-26,"ET",0.103
2020-09-27,"ET",0
2020-09-28,"ET",0
2020-09-29,"ET",0
2020-09-30,"ET",0
2020-10-01,"ET",0
2020-10-02,"ET",0.071
2020-10-03,"ET",0.066
2020-10-04,"ET",0
2020-10-05,"ET",0.065
2020-10-06,"ET",0
2020-10-07,"ET",0
2020-10-08,"ET",0
2020-10-09,"ET",0
2020-10-10,"ET",0.078
2020-10-11,"ET",0
2020-10-12,"ET",0
2020-10-13,"ET",0.088
2020-10-14,"ET",0
2020-10-15,"ET",0
2020-10-16,"ET",0.078
2020-10-17,"ET",0.082
2020-10-18,"ET",0.086
2020-10-19,"ET",0
2020-10-20,"ET",0
2020-10-21,"ET",0
2020-10-22,"ET",0
2020-10-23,"ET",0.088
2020-10-24,"ET",0.078
2020-10-25,"ET",0
2020-10-26,"ET",0.092
2020-10-27,"ET",0.089
2020-10-28,"ET",0
2020-10-29,"ET",0
2020-10-30,"ET",0.076
2020-10-31,"ET",0.08
2020-11-01,"ET",0
2020-08-06,"FI",0.052
2020-08-07,"FI",0.052
2020-08-08,"FI",0.052
2020-08-09,"FI",0.052
2020-08-10,"FI",0.052
2020-08-11,"FI",0.103
2020-08-12,"FI",0.052
2020-08-13,"FI",0.052
2020-08-14,"FI",0.052
2020-08-15,"FI",0.052
2020-08-16,"FI",0.052
2020-08-17,"FI",0.052
2020-08-18,"FI",0.026
2020-08-19,"FI",0.026
2020-08-20,"FI",0.026
2020-08-21,"FI",0.026
2020-08-22,"FI",0.026
2020-08-23,"FI",0.026
2020-08-24,"FI",0.026
2020-08-25,"FI",0.026
2020-08-26,"FI",0.026
2020-08-27,"FI",0.026
2020-08-28,"FI",0.026
2020-08-29,"FI",0.026
2020-08-30,"FI",0.026
2020-08-31,"FI",0.026
2020-09-01,"FI",0.026
2020-09-02,"FI",0.026
2020-09-03,"FI",0.026
2020-09-04,"FI",0.026
2020-09-05,"FI",0.026
2020-09-06,"FI",0.026
2020-09-07,"FI",0.026
2020-09-08,"FI",0
2020-09-09,"FI",0
2020-09-10,"FI",0.026
2020-09-11,"FI",0.026
2020-09-12,"FI",0.026
2020-09-13,"FI",0.026
2020-09-14,"FI",0.026
2020-09-15,"FI",0.026
2020-09-16,"FI",0.077
2020-09-17,"FI",0.052
2020-09-18,"FI",0.052
2020-09-19,"FI",0.052
2020-09-20,"FI",0.052
2020-09-21,"FI",0.052
2020-09-22,"FI",0.103
2020-09-23,"FI",0.052
2020-09-24,"FI",0.103
2020-09-25,"FI",0.103
2020-09-26,"FI",0.103
2020-09-27,"FI",0.103
2020-09-28,"FI",0.103
2020-09-29,"FI",0.103
2020-09-30,"FI",0.103
2020-10-01,"FI",0.026
2020-10-02,"FI",0.026
2020-10-03,"FI",0.052
2020-10-04,"FI",0.052
2020-10-05,"FI",0.052
2020-10-06,"FI",0.026
2020-10-07,"FI",0.026
2020-10-08,"FI",0.052
2020-10-09,"FI",0.052
2020-10-10,"FI",0.026
2020-10-11,"FI",0.026
2020-10-12,"FI",0.026
2020-10-13,"FI",0
2020-10-14,"FI",0
2020-10-15,"FI",0.103
2020-10-16,"FI",0.103
2020-10-17,"FI",0.129
2020-10-18,"FI",0.129
2020-10-19,"FI",0.129
2020-10-20,"FI",0.129
2020-10-21,"FI",0.129
2020-10-22,"FI",0.129
2020-10-23,"FI",0.129
2020-10-24,"FI",0.052
2020-10-25,"FI",0.052
2020-10-26,"FI",0.052
2020-10-27,"FI",0.077
2020-10-28,"FI",0.077
2020-10-29,"FI",0
2020-10-30,"FI",0
2020-10-31,"FI",0.129
2020-11-01,"FI",0.129
2020-08-06,"FR",0.148
2020-08-07,"FR",0.123
2020-08-08,"FR",0.127
2020-08-09,"FR",0.129
2020-08-10,"FR",0.129
2020-08-11,"FR",0.097
2020-08-12,"FR",0.123
2020-08-13,"FR",0.137
2020-08-14,"FR",0.165
2020-08-15,"FR",0.178
2020-08-16,"FR",0.178
2020-08-17,"FR",0.18
2020-08-18,"FR",0.19
2020-08-19,"FR",0.207
2020-08-20,"FR",0.207
2020-08-21,"FR",0.195
2020-08-22,"FR",0.205
2020-08-23,"FR",0.222
2020-08-24,"FR",0.22
2020-08-25,"FR",0.211
2020-08-26,"FR",0.205
2020-08-27,"FR",0.167
2020-08-28,"FR",0.218
2020-08-29,"FR",0.205
2020-08-30,"FR",0.199
2020-08-31,"FR",0.205
2020-09-01,"FR",0.237
2020-09-02,"FR",0.254
2020-09-03,"FR",0.311
2020-09-04,"FR",0.273
2020-09-05,"FR",0.19
2020-09-06,"FR",0.203
2020-09-07,"FR",0.205
2020-09-08,"FR",0.188
2020-09-09,"FR",0.211
2020-09-10,"FR",0.222
2020-09-11,"FR",0.226
2020-09-12,"FR",0.444
2020-09-13,"FR",0.457
2020-09-14,"FR",0.459
2020-09-15,"FR",0.482
2020-09-16,"FR",0.507
2020-09-17,"FR",0.541
2020-09-18,"FR",0.6
2020-09-19,"FR",0.753
2020-09-20,"FR",0.768
2020-09-21,"FR",0.78
2020-09-22,"FR",0.82
2020-09-23,"FR",0.882
2020-09-24,"FR",0.882
2020-09-25,"FR",0.88
2020-09-26,"FR",0.873
2020-09-27,"FR",0.903
2020-09-28,"FR",0.937
2020-09-29,"FR",1.002
2020-09-30,"FR",0.99
2020-10-01,"FR",1.057
2020-10-02,"FR",1.08
2020-10-03,"FR",1.049
2020-10-04,"FR",1.019
2020-10-05,"FR",1.03
2020-10-06,"FR",1.002
2020-10-07,"FR",1.032
2020-10-08,"FR",1.032
2020-10-09,"FR",1.066
2020-10-10,"FR",1.011
2020-10-11,"FR",1.032
2020-10-12,"FR",1.061
2020-10-13,"FR",1.116
2020-10-14,"FR",1.203
2020-10-15,"FR",1.258
2020-10-16,"FR",1.283
2020-10-17,"FR",1.429
2020-10-18,"FR",1.51
2020-10-19,"FR",1.592
2020-10-20,"FR",1.7
2020-10-21,"FR",2.023
2020-10-22,"FR",2.155
2020-10-23,"FR",2.3
2020-10-24,"FR",2.556
2020-10-25,"FR",2.69
2020-10-26,"FR",2.465
2020-10-27,"FR",2.975
2020-10-28,"FR",3.499
2020-10-29,"FR",3.692
2020-10-30,"FR",3.857
2020-10-31,"FR",4.379
2020-11-01,"FR",4.561
2020-08-06,"GA",0
2020-08-07,"GA",0
2020-08-08,"GA",0.128
2020-08-09,"GA",0
2020-08-10,"GA",0.064
2020-08-11,"GA",0
2020-08-12,"GA",0
2020-08-13,"GA",0
2020-08-14,"GA",0
2020-08-15,"GA",0
2020-08-16,"GA",0
2020-08-17,"GA",0
2020-08-18,"GA",0.128
2020-08-19,"GA",0.128
2020-08-20,"GA",0
2020-08-21,"GA",0.128
2020-08-22,"GA",0.128
2020-08-23,"GA",0
2020-08-24,"GA",0
2020-08-25,"GA",0
2020-08-26,"GA",0
2020-08-27,"GA",0
2020-08-28,"GA",0
2020-08-29,"GA",0
2020-08-30,"GA",0
2020-08-31,"GA",0
2020-09-01,"GA",0
2020-09-02,"GA",0
2020-09-03,"GA",0
2020-09-04,"GA",0
2020-09-05,"GA",0
2020-09-06,"GA",0
2020-09-07,"GA",0
2020-09-08,"GA",0
2020-09-09,"GA",0
2020-09-10,"GA",0
2020-09-11,"GA",0
2020-09-12,"GA",0
2020-09-13,"GA",0
2020-09-14,"GA",0
2020-09-15,"GA",0
2020-09-16,"GA",0
2020-09-17,"GA",0
2020-09-18,"GA",0
2020-09-19,"GA",0
2020-09-20,"GA",0
2020-09-21,"GA",0
2020-09-22,"GA",0
2020-09-23,"GA",0.064
2020-09-24,"GA",0.064
2020-09-25,"GA",0.064
2020-09-26,"GA",0.064
2020-09-27,"GA",0
2020-09-28,"GA",0
2020-09-29,"GA",0
2020-09-30,"GA",0
2020-10-01,"GA",0
2020-10-02,"GA",0
2020-10-03,"GA",0
2020-10-04,"GA",0
2020-10-05,"GA",0
2020-10-06,"GA",0
2020-10-07,"GA",0
2020-10-08,"GA",0
2020-10-09,"GA",0
2020-10-10,"GA",0
2020-10-11,"GA",0
2020-10-12,"GA",0
2020-10-13,"GA",0
2020-10-14,"GA",0
2020-10-15,"GA",0
2020-10-16,"GA",0
2020-10-17,"GA",0
2020-10-18,"GA",0
2020-10-19,"GA",0
2020-10-20,"GA",0
2020-10-21,"GA",0
2020-10-22,"GA",0
2020-10-23,"GA",0
2020-10-24,"GA",0
2020-10-25,"GA",0
2020-10-26,"GA",0
2020-10-27,"GA",0
2020-10-28,"GA",0
2020-10-29,"GA",0
2020-10-30,"GA",0
2020-10-31,"GA",0
2020-11-01,"GA",0
2020-08-06,"GB",0.149
2020-08-07,"GB",0.187
2020-08-08,"GB",0.17
2020-08-09,"GB",0.149
2020-08-10,"GB",0.149
2020-08-11,"GB",0.185
2020-08-12,"GB",0.175
2020-08-13,"GB",0.187
2020-08-14,"GB",0.187
2020-08-15,"GB",0.185
2020-08-16,"GB",0.185
2020-08-17,"GB",0.185
2020-08-18,"GB",0.154
2020-08-19,"GB",0.152
2020-08-20,"GB",0.145
2020-08-21,"GB",0.12
2020-08-22,"GB",0.101
2020-08-23,"GB",0.133
2020-08-24,"GB",0.135
2020-08-25,"GB",0.137
2020-08-26,"GB",0.145
2020-08-27,"GB",0.145
2020-08-28,"GB",0.158
2020-08-29,"GB",0.173
2020-08-30,"GB",0.16
2020-08-31,"GB",0.149
2020-09-01,"GB",0.147
2020-09-02,"GB",0.12
2020-09-03,"GB",0.105
2020-09-04,"GB",0.109
2020-09-05,"GB",0.112
2020-09-06,"GB",0.112
2020-09-07,"GB",0.114
2020-09-08,"GB",0.114
2020-09-09,"GB",0.175
2020-09-10,"GB",0.17
2020-09-11,"GB",0.17
2020-09-12,"GB",0.162
2020-09-13,"GB",0.156
2020-09-14,"GB",0.162
2020-09-15,"GB",0.175
2020-09-16,"GB",0.164
2020-09-17,"GB",0.189
2020-09-18,"GB",0.204
2020-09-19,"GB",0.248
2020-09-20,"GB",0.286
2020-09-21,"GB",0.314
2020-09-22,"GB",0.318
2020-09-23,"GB",0.339
2020-09-24,"GB",0.375
2020-09-25,"GB",0.415
2020-09-26,"GB",0.429
2020-09-27,"GB",0.446
2020-09-28,"GB",0.444
2020-09-29,"GB",0.448
2020-09-30,"GB",0.522
2020-10-01,"GB",0.593
2020-10-02,"GB",0.633
2020-10-03,"GB",0.701
2020-10-04,"GB",0.73
2020-10-05,"GB",0.764
2020-10-06,"GB",0.777
2020-10-07,"GB",0.785
2020-10-08,"GB",0.783
2020-10-09,"GB",0.821
2020-10-10,"GB",0.865
2020-10-11,"GB",0.932
2020-10-12,"GB",1
2020-10-13,"GB",1.065
2020-10-14,"GB",1.206
2020-10-15,"GB",1.347
2020-10-16,"GB",1.475
2020-10-17,"GB",1.578
2020-10-18,"GB",1.723
2020-10-19,"GB",1.728
2020-10-20,"GB",1.791
2020-10-21,"GB",1.997
2020-10-22,"GB",2.111
2020-10-23,"GB",2.218
2020-10-24,"GB",2.403
2020-10-25,"GB",2.454
2020-10-26,"GB",2.63
2020-10-27,"GB",2.677
2020-10-28,"GB",2.942
2020-10-29,"GB",3.192
2020-10-30,"GB",3.384
2020-10-31,"GB",3.489
2020-11-01,"GB",3.809
2020-08-06,"GD",0
2020-08-07,"GD",0
2020-08-08,"GD",0
2020-08-09,"GD",0
2020-08-10,"GD",0
2020-08-11,"GD",0
2020-08-12,"GD",0
2020-08-13,"GD",0
2020-08-14,"GD",0
2020-08-15,"GD",0
2020-08-16,"GD",0
2020-08-17,"GD",0
2020-08-18,"GD",0
2020-08-19,"GD",0
2020-08-20,"GD",0
2020-08-21,"GD",0
2020-08-22,"GD",0
2020-08-23,"GD",0
2020-08-24,"GD",0
2020-08-25,"GD",0
2020-08-26,"GD",0
2020-08-27,"GD",0
2020-08-28,"GD",0
2020-08-29,"GD",0
2020-08-30,"GD",0
2020-08-31,"GD",0
2020-09-01,"GD",0
2020-09-02,"GD",0
2020-09-03,"GD",0
2020-09-04,"GD",0
2020-09-05,"GD",0
2020-09-06,"GD",0
2020-09-07,"GD",0
2020-09-08,"GD",0
2020-09-09,"GD",0
2020-09-10,"GD",0
2020-09-11,"GD",0
2020-09-12,"GD",0
2020-09-13,"GD",0
2020-09-14,"GD",0
2020-09-15,"GD",0
2020-09-16,"GD",0
2020-09-17,"GD",0
2020-09-18,"GD",0
2020-09-19,"GD",0
2020-09-20,"GD",0
2020-09-21,"GD",0
2020-09-22,"GD",0
2020-09-23,"GD",0
2020-09-24,"GD",0
2020-09-25,"GD",0
2020-09-26,"GD",0
2020-09-27,"GD",0
2020-09-28,"GD",0
2020-09-29,"GD",0
2020-09-30,"GD",0
2020-10-01,"GD",0
2020-10-02,"GD",0
2020-10-03,"GD",0
2020-10-04,"GD",0
2020-10-05,"GD",0
2020-10-06,"GD",0
2020-10-07,"GD",0
2020-10-08,"GD",0
2020-10-09,"GD",0
2020-10-10,"GD",0
2020-10-11,"GD",0
2020-10-12,"GD",0
2020-10-13,"GD",0
2020-10-14,"GD",0
2020-10-15,"GD",0
2020-10-16,"GD",0
2020-10-17,"GD",0
2020-10-18,"GD",0
2020-10-19,"GD",0
2020-10-20,"GD",0
2020-10-21,"GD",0
2020-10-22,"GD",0
2020-10-23,"GD",0
2020-10-24,"GD",0
2020-10-25,"GD",0
2020-10-26,"GD",0
2020-10-27,"GD",0
2020-10-28,"GD",0
2020-10-29,"GD",0
2020-10-30,"GD",0
2020-10-31,"GD",0
2020-11-01,"GD",0
2020-08-06,"GE",0
2020-08-07,"GE",0
2020-08-08,"GE",0
2020-08-09,"GE",0
2020-08-10,"GE",0
2020-08-11,"GE",0
2020-08-12,"GE",0
2020-08-13,"GE",0
2020-08-14,"GE",0
2020-08-15,"GE",0
2020-08-16,"GE",0
2020-08-17,"GE",0
2020-08-18,"GE",0
2020-08-19,"GE",0
2020-08-20,"GE",0
2020-08-21,"GE",0
2020-08-22,"GE",0
2020-08-23,"GE",0
2020-08-24,"GE",0
2020-08-25,"GE",0.036
2020-08-26,"GE",0.072
2020-08-27,"GE",0.072
2020-08-28,"GE",0.072
2020-08-29,"GE",0.072
2020-08-30,"GE",0.072
2020-08-31,"GE",0.072
2020-09-01,"GE",0.036
2020-09-02,"GE",0
2020-09-03,"GE",0
2020-09-04,"GE",0
2020-09-05,"GE",0
2020-09-06,"GE",0
2020-09-07,"GE",0
2020-09-08,"GE",0
2020-09-09,"GE",0
2020-09-10,"GE",0
2020-09-11,"GE",0
2020-09-12,"GE",0
2020-09-13,"GE",0
2020-09-14,"GE",0
2020-09-15,"GE",0
2020-09-16,"GE",0
2020-09-17,"GE",0
2020-09-18,"GE",0
2020-09-19,"GE",0
2020-09-20,"GE",0
2020-09-21,"GE",0
2020-09-22,"GE",0.036
2020-09-23,"GE",0.143
2020-09-24,"GE",0.215
2020-09-25,"GE",0.251
2020-09-26,"GE",0.286
2020-09-27,"GE",0.322
2020-09-28,"GE",0.322
2020-09-29,"GE",0.43
2020-09-30,"GE",0.466
2020-10-01,"GE",0.501
2020-10-02,"GE",0.537
2020-10-03,"GE",0.68
2020-10-04,"GE",0.716
2020-10-05,"GE",0.788
2020-10-06,"GE",0.788
2020-10-07,"GE",0.788
2020-10-08,"GE",0.859
2020-10-09,"GE",0.895
2020-10-10,"GE",0.931
2020-10-11,"GE",1.074
2020-10-12,"GE",1.253
2020-10-13,"GE",1.397
2020-10-14,"GE",1.576
2020-10-15,"GE",0
2020-10-16,"GE",1.683
2020-10-17,"GE",1.862
2020-10-18,"GE",1.791
2020-10-19,"GE",1.826
2020-10-20,"GE",1.791
2020-10-21,"GE",2.005
2020-10-22,"GE",2.256
2020-10-23,"GE",2.328
2020-10-24,"GE",2.113
2020-10-25,"GE",2.328
2020-10-26,"GE",2.328
2020-10-27,"GE",0
2020-10-28,"GE",2.865
2020-10-29,"GE",2.901
2020-10-30,"GE",3.402
2020-10-31,"GE",3.653
2020-11-01,"GE",4.082
2020-08-06,"GM",0.473
2020-08-07,"GM",0
2020-08-08,"GM",0.591
2020-08-09,"GM",0
2020-08-10,"GM",0.828
2020-08-11,"GM",0.828
2020-08-12,"GM",0
2020-08-13,"GM",1.005
2020-08-14,"GM",0
2020-08-15,"GM",0
2020-08-16,"GM",0
2020-08-17,"GM",0
2020-08-18,"GM",0
2020-08-19,"GM",0
2020-08-20,"GM",2.601
2020-08-21,"GM",0
2020-08-22,"GM",0
2020-08-23,"GM",0
2020-08-24,"GM",0
2020-08-25,"GM",0
2020-08-26,"GM",0
2020-08-27,"GM",0
2020-08-28,"GM",0
2020-08-29,"GM",0.709
2020-08-30,"GM",0
2020-08-31,"GM",0
2020-09-01,"GM",0.532
2020-09-02,"GM",0
2020-09-03,"GM",0
2020-09-04,"GM",0.355
2020-09-05,"GM",0
2020-09-06,"GM",0
2020-09-07,"GM",0.177
2020-09-08,"GM",0
2020-09-09,"GM",0
2020-09-10,"GM",0.118
2020-09-11,"GM",0
2020-09-12,"GM",0
2020-09-13,"GM",0
2020-09-14,"GM",0
2020-09-15,"GM",0
2020-09-16,"GM",0
2020-09-17,"GM",0
2020-09-18,"GM",0.414
2020-09-19,"GM",0
2020-09-20,"GM",0
2020-09-21,"GM",0.296
2020-09-22,"GM",0
2020-09-23,"GM",0
2020-09-24,"GM",0
2020-09-25,"GM",0.177
2020-09-26,"GM",0
2020-09-27,"GM",0
2020-09-28,"GM",0
2020-09-29,"GM",0
2020-09-30,"GM",0
2020-10-01,"GM",0.118
2020-10-02,"GM",0
2020-10-03,"GM",0
2020-10-04,"GM",0
2020-10-05,"GM",0
2020-10-06,"GM",0
2020-10-07,"GM",0
2020-10-08,"GM",0
2020-10-09,"GM",0
2020-10-10,"GM",0
2020-10-11,"GM",0
2020-10-12,"GM",0.118
2020-10-13,"GM",0
2020-10-14,"GM",0
2020-10-15,"GM",0
2020-10-16,"GM",0
2020-10-17,"GM",0
2020-10-18,"GM",0
2020-10-19,"GM",0
2020-10-20,"GM",0
2020-10-21,"GM",0
2020-10-22,"GM",0
2020-10-23,"GM",0
2020-10-24,"GM",0
2020-10-25,"GM",0
2020-10-26,"GM",0
2020-10-27,"GM",0.059
2020-10-28,"GM",0
2020-10-29,"GM",0
2020-10-30,"GM",0
2020-10-31,"GM",0
2020-11-01,"GM",0
2020-08-06,"GN",0.033
2020-08-07,"GN",0
2020-08-08,"GN",0.044
2020-08-09,"GN",0
2020-08-10,"GN",0
2020-08-11,"GN",0
2020-08-12,"GN",0
2020-08-13,"GN",0
2020-08-14,"GN",0
2020-08-15,"GN",0
2020-08-16,"GN",0
2020-08-17,"GN",0.011
2020-08-18,"GN",0
2020-08-19,"GN",0
2020-08-20,"GN",0.033
2020-08-21,"GN",0
2020-08-22,"GN",0
2020-08-23,"GN",0
2020-08-24,"GN",0.022
2020-08-25,"GN",0.044
2020-08-26,"GN",0
2020-08-27,"GN",0
2020-08-28,"GN",0
2020-08-29,"GN",0.065
2020-08-30,"GN",0
2020-08-31,"GN",0
2020-09-01,"GN",0
2020-09-02,"GN",0
2020-09-03,"GN",0
2020-09-04,"GN",0
2020-09-05,"GN",0
2020-09-06,"GN",0
2020-09-07,"GN",0
2020-09-08,"GN",0
2020-09-09,"GN",0.044
2020-09-10,"GN",0
2020-09-11,"GN",0.022
2020-09-12,"GN",0
2020-09-13,"GN",0
2020-09-14,"GN",0
2020-09-15,"GN",0
2020-09-16,"GN",0
2020-09-17,"GN",0
2020-09-18,"GN",0
2020-09-19,"GN",0
2020-09-20,"GN",0
2020-09-21,"GN",0
2020-09-22,"GN",0.022
2020-09-23,"GN",0
2020-09-24,"GN",0
2020-09-25,"GN",0
2020-09-26,"GN",0
2020-09-27,"GN",0
2020-09-28,"GN",0
2020-09-29,"GN",0
2020-09-30,"GN",0
2020-10-01,"GN",0
2020-10-02,"GN",0.011
2020-10-03,"GN",0
2020-10-04,"GN",0
2020-10-05,"GN",0
2020-10-06,"GN",0
2020-10-07,"GN",0
2020-10-08,"GN",0
2020-10-09,"GN",0
2020-10-10,"GN",0.022
2020-10-11,"GN",0
2020-10-12,"GN",0.033
2020-10-13,"GN",0
2020-10-14,"GN",0.022
2020-10-15,"GN",0
2020-10-16,"GN",0
2020-10-17,"GN",0
2020-10-18,"GN",0.011
2020-10-19,"GN",0.011
2020-10-20,"GN",0
2020-10-21,"GN",0
2020-10-22,"GN",0
2020-10-23,"GN",0.011
2020-10-24,"GN",0
2020-10-25,"GN",0
2020-10-26,"GN",0.011
2020-10-27,"GN",0
2020-10-28,"GN",0
2020-10-29,"GN",0
2020-10-30,"GN",0
2020-10-31,"GN",0
2020-11-01,"GN",0
2020-08-06,"GR",0.096
2020-08-07,"GR",0.096
2020-08-08,"GR",0.055
2020-08-09,"GR",0.069
2020-08-10,"GR",0.055
2020-08-11,"GR",0.055
2020-08-12,"GR",0.069
2020-08-13,"GR",0.082
2020-08-14,"GR",0.151
2020-08-15,"GR",0.178
2020-08-16,"GR",0.206
2020-08-17,"GR",0.219
2020-08-18,"GR",0.233
2020-08-19,"GR",0.247
2020-08-20,"GR",0.26
2020-08-21,"GR",0.192
2020-08-22,"GR",0.206
2020-08-23,"GR",0.192
2020-08-24,"GR",0.192
2020-08-25,"GR",0.164
2020-08-26,"GR",0.151
2020-08-27,"GR",0.178
2020-08-28,"GR",0.26
2020-08-29,"GR",0.288
2020-08-30,"GR",0.274
2020-08-31,"GR",0.274
2020-09-01,"GR",0.329
2020-09-02,"GR",0.384
2020-09-03,"GR",0.343
2020-09-04,"GR",0.329
2020-09-05,"GR",0.274
2020-09-06,"GR",0.274
2020-09-07,"GR",0.302
2020-09-08,"GR",0.315
2020-09-09,"GR",0.26
2020-09-10,"GR",0.274
2020-09-11,"GR",0.26
2020-09-12,"GR",0.288
2020-09-13,"GR",0.302
2020-09-14,"GR",0.288
2020-09-15,"GR",0.288
2020-09-16,"GR",0
2020-09-17,"GR",0
2020-09-18,"GR",0
2020-09-19,"GR",0
2020-09-20,"GR",0.397
2020-09-21,"GR",0
2020-09-22,"GR",0.466
2020-09-23,"GR",0
2020-09-24,"GR",0.562
2020-09-25,"GR",0
2020-09-26,"GR",0.576
2020-09-27,"GR",0.617
2020-09-28,"GR",0.562
2020-09-29,"GR",0
2020-09-30,"GR",0
2020-10-01,"GR",0
2020-10-02,"GR",0
2020-10-03,"GR",0
2020-10-04,"GR",0
2020-10-05,"GR",0.411
2020-10-06,"GR",0.466
2020-10-07,"GR",0
2020-10-08,"GR",0
2020-10-09,"GR",0
2020-10-10,"GR",0
2020-10-11,"GR",0
2020-10-12,"GR",0
2020-10-13,"GR",0
2020-10-14,"GR",0
2020-10-15,"GR",0
2020-10-16,"GR",0
2020-10-17,"GR",0
2020-10-18,"GR",0
2020-10-19,"GR",0
2020-10-20,"GR",0
2020-10-21,"GR",0
2020-10-22,"GR",0
2020-10-23,"GR",0
2020-10-24,"GR",0
2020-10-25,"GR",0
2020-10-26,"GR",0
2020-10-27,"GR",0
2020-10-28,"GR",0
2020-10-29,"GR",0
2020-10-30,"GR",0
2020-10-31,"GR",0
2020-11-01,"GR",0
2020-08-06,"GT",1.89
2020-08-07,"GT",0
2020-08-08,"GT",1.946
2020-08-09,"GT",0
2020-08-10,"GT",1.722
2020-08-11,"GT",0
2020-08-12,"GT",1.563
2020-08-13,"GT",1.555
2020-08-14,"GT",0
2020-08-15,"GT",1.379
2020-08-16,"GT",0
2020-08-17,"GT",0
2020-08-18,"GT",0
2020-08-19,"GT",0
2020-08-20,"GT",0
2020-08-21,"GT",0
2020-08-22,"GT",0
2020-08-23,"GT",0
2020-08-24,"GT",0
2020-08-25,"GT",0
2020-08-26,"GT",0
2020-08-27,"GT",0
2020-08-28,"GT",0
2020-08-29,"GT",0
2020-08-30,"GT",1.18
2020-08-31,"GT",0
2020-09-01,"GT",0
2020-09-02,"GT",0
2020-09-03,"GT",0
2020-09-04,"GT",0
2020-09-05,"GT",0.925
2020-09-06,"GT",0
2020-09-07,"GT",0
2020-09-08,"GT",0
2020-09-09,"GT",0
2020-09-10,"GT",0
2020-09-11,"GT",0.909
2020-09-12,"GT",0
2020-09-13,"GT",0
2020-09-14,"GT",0
2020-09-15,"GT",0.877
2020-09-16,"GT",0
2020-09-17,"GT",0
2020-09-18,"GT",0
2020-09-19,"GT",0
2020-09-20,"GT",0
2020-09-21,"GT",0
2020-09-22,"GT",0
2020-09-23,"GT",0
2020-09-24,"GT",0
2020-09-25,"GT",0
2020-09-26,"GT",0
2020-09-27,"GT",0
2020-09-28,"GT",0
2020-09-29,"GT",0
2020-09-30,"GT",0
2020-10-01,"GT",0
2020-10-02,"GT",0
2020-10-03,"GT",0.646
2020-10-04,"GT",0
2020-10-05,"GT",0
2020-10-06,"GT",0
2020-10-07,"GT",0
2020-10-08,"GT",0
2020-10-09,"GT",0.686
2020-10-10,"GT",0
2020-10-11,"GT",0
2020-10-12,"GT",0.726
2020-10-13,"GT",0
2020-10-14,"GT",0
2020-10-15,"GT",0
2020-10-16,"GT",0
2020-10-17,"GT",0
2020-10-18,"GT",1.196
2020-10-19,"GT",0
2020-10-20,"GT",0
2020-10-21,"GT",0
2020-10-22,"GT",0
2020-10-23,"GT",0
